61 0
64 1000
64 2000
64 3001
64 4001
64 5002
64 6002
64 7003
63 8003
64 9004
64 10004
64 11004
64 12005
63 13005
64 14006
64 15007
64 16008
64 17008
64 18009
63 19009
63 20009
64 21010
64 22010
64 23011
64 24011
64 25012
64 26012
64 27014
64 28014
64 29015
64 30015
64 31015
64 32016
64 33016
63 34017
64 35017
64 36018
64 37018
64 38019
64 39020
65 40020
64 41021
64 42021
65 43022
64 44022
65 45023
65 46023
65 47024
65 48024
65 49025
64 50025
65 51026
65 52027
65 53027
64 54028
65 55028
65 56029
65 57029
64 58030
64 59030
64 60030
