19 0
32 1000
33 2000
34 3001
33 4001
35 5002
34 6002
36 7003
34 8003
33 9004
34 10004
33 11004
34 12005
33 13005
35 14006
34 15007
36 16008
33 17008
37 18009
34 19009
34 20009
35 21010
34 22010
36 23011
34 24011
35 25012
34 26012
35 27014
34 28014
36 29015
34 30015
33 31015
34 32016
33 33016
35 34017
34 35017
36 36018
34 37018
35 38019
34 39020
36 40020
34 41021
34 42021
34 43022
34 44022
35 45023
34 46023
35 47024
34 48024
35 49025
34 50025
35 51026
34 52027
36 53027
34 54028
33 55028
35 56029
34 57029
35 58030
34 59030
35 60030
