39 0
100 1000
95 2000
103 3001
95 4001
106 5002
98 6002
109 7003
99 8003
97 9004
101 10004
95 11004
100 12006
93 13006
101 14007
94 15007
103 16008
95 17008
106 18009
97 19009
107 20009
98 21010
109 22011
99 23012
111 24012
100 25013
94 26013
101 27014
95 28014
103 29015
97 30015
105 31016
97 32017
107 33017
98 34018
108 35018
99 36019
110 37019
99 38020
113 39020
101 40022
114 41022
101 42022
95 43023
102 44023
96 45024
104 46024
97 47025
105 48025
98 49027
107 50027
99 51027
108 52028
99 53028
110 54029
100 55029
111 56030
101 57030
112 58032
101 59032
115 60033
