114 0
128 1000
129 2000
130 3001
130 4001
131 5002
130 6002
130 7003
126 8003
128 9005
127 10005
128 11005
127 12006
129 13006
128 14007
127 15007
128 16008
127 17009
128 18010
128 19010
128 20011
128 21011
129 22011
129 23012
130 24012
130 25014
130 26014
129 27015
130 28015
129 29016
130 30016
129 31016
128 32017
128 33018
130 34019
128 35019
129 36020
129 37020
130 38021
129 39021
130 40023
129 41023
129 42023
129 43024
127 44024
128 45025
129 46025
129 47026
129 48027
129 49028
129 50028
129 51028
130 52029
129 53029
129 54030
128 55030
129 56032
130 57032
129 58033
130 59033
128 60034
