34 0
181 1000
165 2000
186 3001
167 4001
191 5002
170 6002
200 7003
173 8003
207 9004
177 10005
215 11005
180 12006
199 13006
181 14007
164 15007
183 16008
165 17008
184 18010
165 19010
185 20011
167 21011
189 22011
169 23012
192 24012
170 25013
194 26014
171 27015
197 28015
171 29016
200 30016
173 31016
203 32017
173 33018
206 34019
176 35019
213 36020
180 37020
218 38021
183 39021
164 40022
184 41023
165 42023
185 43024
166 44024
187 45025
168 46025
191 47026
171 48026
195 49028
175 50028
197 51028
172 52029
197 53029
173 54030
200 55030
176 56032
204 57032
178 58033
209 59033
179 60034
