56 0
56 0
216 1000
199 2000
223 3001
203 4001
230 5002
207 6002
237 7003
209 8003
246 9005
214 10005
257 11005
216 12006
247 13006
218 14007
198 15007
220 16008
200 17008
222 18010
201 19010
224 20011
203 21011
227 22011
204 23012
228 24012
204 25014
231 26014
205 27015
233 28015
207 29016
237 30016
207 31016
240 32017
209 33018
245 34019
211 35019
251 36020
212 37020
261 38021
213 39021
207 40022
215 41023
196 42023
217 43024
198 44024
219 45025
197 46025
220 47026
198 48027
223 49028
200 50028
224 51028
202 52029
228 53029
204 54030
233 55030
205 56032
237 57032
207 58033
242 59033
210 60034
