36 0
161 1000
139 2000
166 3001
144 4001
175 5002
148 6002
182 7003
151 8003
191 9004
154 10005
199 11005
156 12006
171 13006
158 14007
138 15007
163 16008
140 17008
164 18010
141 19010
166 20011
141 21011
168 22011
141 23012
170 24012
142 25013
174 26014
145 27015
177 28015
147 29016
181 30016
148 31016
185 32017
150 33018
189 34019
151 35019
194 36020
153 37020
193 38021
155 39021
134 40022
157 41023
136 42023
161 43024
138 44024
163 45025
138 46025
165 47026
140 48026
168 49028
142 50028
172 51028
145 52029
176 53029
146 54030
179 55030
148 56032
182 57032
148 58033
185 59033
150 60034
