165 0
169 1000
170 2000
171 3001
171 4001
171 5002
172 6002
172 7003
172 8003
174 9005
172 10005
172 11005
172 12006
173 13006
173 14007
172 15007
173 16008
171 17009
173 18010
172 19010
173 20011
173 21011
173 22011
173 23012
175 24012
175 25014
176 26014
176 27015
175 28015
175 29016
175 30016
175 31016
176 32017
175 33018
175 34019
173 35019
173 36020
173 37020
174 38021
174 39021
174 40022
173 41023
171 42023
171 43024
170 44024
172 45025
172 46025
172 47026
172 48027
172 49028
172 50028
172 51028
172 52029
172 53029
172 54030
171 55030
175 56032
176 57032
175 58033
178 59033
175 60034
