 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,416,268,-1.000,-1.000,-16776960
2,1,2,422,275,1.189,0.595,-16776960
3,1,3,422,275,0.000,0.000,-16776448
4,1,4,428,276,0.785,0.392,-16182508
5,1,5,410,281,2.410,1.205,-13551342
6,1,6,410,270,1.419,0.710,-13091543
7,1,7,409,270,0.129,0.065,-13419487
8,1,8,439,274,3.904,1.952,-13152449
9,1,9,450,282,1.755,0.877,-14144736
10,1,10,452,287,0.695,0.347,-13880786
11,1,11,436,268,3.204,1.602,-12691628
12,1,12,434,273,0.695,0.347,-13746880
13,1,13,392,263,5.569,2.785,-12301034
14,1,14,390,261,0.365,0.182,-11840196
15,1,15,399,266,1.328,0.664,-10322865
16,1,16,428,259,3.848,1.924,-8417481
17,1,17,428,275,2.064,1.032,-11506854
18,1,18,437,289,2.147,1.073,-13614542
19,1,19,426,302,2.197,1.098,-14271692
20,1,20,426,302,0.000,0.000,-14341083
21,1,21,442,285,3.012,1.506,-13946084
22,1,22,428,278,2.019,1.010,-13879280
23,1,23,425,267,1.471,0.735,-12564936
24,1,24,419,259,1.290,0.645,-12757697
25,1,25,426,283,3.225,1.613,-11903706
26,1,26,431,296,1.797,0.898,-13815517
27,1,27,417,305,2.147,1.073,-14338525
28,1,28,421,294,1.510,0.755,-13487291
29,1,29,436,297,1.973,0.987,-14404556
30,1,30,452,309,2.580,1.290,-14734052
31,1,31,453,321,1.553,0.777,-14735087
32,2,1,466,229,-1.000,-1.000,-16776960
33,2,2,460,235,1.095,0.547,-16776704
34,2,3,469,235,1.161,0.581,-16708854
35,2,4,486,240,2.286,1.143,-11436161
36,2,5,474,243,1.596,0.798,-14994914
37,2,6,484,246,1.347,0.673,-13941721
38,2,7,485,246,0.129,0.065,-13943513
39,2,8,485,245,0.129,0.065,-14010846
40,2,9,486,245,0.129,0.065,-14334172
41,2,10,486,244,0.129,0.065,-13414875
42,2,11,486,243,0.129,0.065,-14140633
43,2,12,489,239,0.645,0.323,-13879276
44,2,13,487,245,0.816,0.408,-12755417
45,2,14,485,258,1.697,0.848,-13879762
46,2,15,483,258,0.258,0.129,-14535391
47,2,16,483,254,0.516,0.258,-14404834
48,2,17,493,251,1.347,0.673,-11901415
49,2,18,492,246,0.658,0.329,-9927132
50,2,19,474,246,2.322,1.161,-13349834
51,2,20,484,251,1.442,0.721,-13023215
52,2,21,484,245,0.774,0.387,-13747668
53,2,22,477,236,1.471,0.735,-9203086
54,2,23,467,243,1.575,0.787,-14534102
55,2,24,474,255,1.792,0.896,-13021649
56,2,25,485,255,1.419,0.710,-14600665
57,2,26,486,239,2.068,1.034,-9794229
58,2,27,474,251,2.189,1.095,-12497348
59,2,28,474,251,0.000,0.000,-14405336
60,2,29,480,252,0.785,0.392,-14274261
61,2,30,447,248,4.288,2.144,-14073818
62,2,31,459,243,1.677,0.839,-14142165
