 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,562,51,-1.000,-1.000,-16775664
2,1,2,561,53,0.288,0.144,-16708594
3,1,3,561,53,0.000,0.000,-16773104
4,1,4,577,53,2.064,1.032,-16775936
5,1,5,578,50,0.408,0.204,-16379639
6,1,6,573,67,2.286,1.143,-14669795
7,1,7,573,89,2.838,1.419,-11110566
8,1,8,590,126,5.253,2.626,-14995415
9,1,9,592,139,1.697,0.848,-13684937
10,1,10,587,125,1.918,0.959,-13220321
11,1,11,587,125,0.000,0.000,-12099805
12,1,12,606,146,3.653,1.827,-13029060
13,1,13,618,172,3.694,1.847,-10523047
14,1,14,621,180,1.102,0.551,-12958663
15,1,15,621,176,0.516,0.258,-14079451
16,1,16,624,203,3.504,1.752,-14800855
17,1,17,621,204,0.408,0.204,-13480931
18,1,18,619,212,1.064,0.532,-14800864
19,1,19,609,243,4.202,2.101,-14208995
20,1,20,609,247,0.516,0.258,-14143214
21,1,21,578,258,4.243,2.122,-14469851
22,1,22,548,242,4.386,2.193,-14471902
23,1,23,548,242,0.000,0.000,-14143186
24,1,24,548,231,1.419,0.710,-13816793
25,1,25,548,237,0.774,0.387,-14864868
26,1,26,550,242,0.695,0.347,-13157837
27,1,27,521,228,4.154,2.077,-13155020
28,1,28,527,228,0.774,0.387,-13882085
29,1,29,525,203,3.235,1.618,-7228017
30,1,30,516,172,4.164,2.082,-12366526
31,1,31,544,157,4.098,2.049,-10985684
32,2,1,525,138,-1.000,-1.000,-16776955
33,2,2,534,138,1.161,0.581,-16777214
34,2,3,545,137,1.425,0.712,-16514553
35,2,4,545,156,2.451,1.226,-16710910
36,2,5,609,137,8.612,4.306,-15592952
37,2,6,617,156,2.659,1.330,-12037058
38,2,7,620,197,5.303,2.652,-14403778
39,2,8,624,231,4.416,2.208,-14075879
40,2,9,633,217,2.147,1.073,-14470876
41,2,10,634,207,1.296,0.648,-15194073
42,2,11,629,226,2.534,1.267,-8751009
43,2,12,603,247,4.311,2.156,-14076633
44,2,13,585,263,3.107,1.553,-8090535
45,2,14,585,275,1.548,0.774,-11445421
46,2,15,568,275,2.193,1.097,-14801383
47,2,16,556,275,1.548,0.774,-14342115
48,2,17,534,261,3.364,1.682,-14208470
49,2,18,529,253,1.217,0.608,-11710654
50,2,19,502,240,3.866,1.933,-14204115
51,2,20,536,201,6.674,3.337,-14734301
52,2,21,499,177,5.689,2.845,-13946310
53,2,22,521,155,4.014,2.007,-14142937
54,2,23,519,149,0.816,0.408,-14669281
55,2,24,507,143,1.731,0.865,-13942753
56,2,25,534,143,3.483,1.742,-13947625
57,2,26,534,143,0.000,0.000,-14277344
58,2,27,534,143,0.000,0.000,-12432065
59,2,28,560,132,3.642,1.821,-14800362
60,2,29,577,105,4.116,2.058,-14735588
61,2,30,601,88,3.794,1.897,-14999526
62,2,31,635,91,4.403,2.202,-14670561
