 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,261,275,-1.000,-1.000,-16777216
2,1,2,221,258,5.607,2.803,-16776703
3,1,3,209,271,2.282,1.141,-16773884
4,1,4,209,271,0.000,0.000,-15720445
5,1,5,208,271,0.129,0.065,-14206687
6,1,6,196,273,1.569,0.785,-12298692
7,1,7,196,273,0.000,0.000,-12497861
8,1,8,188,273,1.032,0.516,-11774138
9,1,9,168,264,2.829,1.415,-12757689
10,1,10,156,256,1.860,0.930,-14006736
11,1,11,156,256,0.000,0.000,-13942725
12,1,12,156,250,0.774,0.387,-13812420
13,1,13,156,250,0.000,0.000,-14469322
14,1,14,147,243,1.471,0.735,-14338766
15,1,15,102,220,6.519,3.260,-12495542
16,1,16,102,205,1.935,0.968,-11442100
17,1,17,102,205,0.000,0.000,-12759484
18,1,18,102,201,0.516,0.258,-10720936
19,1,19,104,181,2.593,1.296,-12363944
20,1,20,109,172,1.328,0.664,-13088948
21,1,21,109,169,0.387,0.194,-12891831
22,1,22,109,150,2.451,1.226,-12758463
23,1,23,109,152,0.258,0.129,-13946040
24,1,24,115,130,2.942,1.471,-14669007
25,1,25,104,124,1.616,0.808,-15259600
26,1,26,84,113,2.944,1.472,-14208967
27,1,27,97,95,2.864,1.432,-15325658
28,1,28,86,94,1.425,0.712,-15064026
29,1,29,82,80,1.878,0.939,-15195605
30,1,30,63,67,2.970,1.485,-14536896
31,1,31,60,48,2.481,1.241,-14667728
32,2,1,148,260,-1.000,-1.000,-14803688
33,2,2,140,260,1.032,0.516,-16772084
34,2,3,144,235,3.266,1.633,-14601688
35,2,4,145,235,0.129,0.065,-14932202
36,2,5,133,238,1.596,0.798,-11312825
37,2,6,123,238,1.290,0.645,-11445951
38,2,7,115,223,2.193,1.097,-13749699
39,2,8,106,220,1.224,0.612,-13087141
40,2,9,105,214,0.785,0.392,-13682625
41,2,10,101,203,1.510,0.755,-14470334
42,2,11,89,195,1.860,0.930,-14076603
43,2,12,82,188,1.277,0.639,-14142647
44,2,13,85,159,3.761,1.880,-14336419
45,2,14,104,137,3.750,1.875,-14735311
46,2,15,97,122,2.135,1.068,-15260630
47,2,16,98,109,1.682,0.841,-12761535
48,2,17,97,114,0.658,0.329,-14603216
49,2,18,94,100,1.847,0.923,-14865612
50,2,19,107,85,2.561,1.280,-15457496
51,2,20,100,76,1.471,0.735,-15195866
52,2,21,87,64,2.282,1.141,-15326674
53,2,22,79,57,1.371,0.686,-7294276
54,2,23,73,55,0.816,0.408,-15327198
55,2,24,65,33,3.020,1.510,-15063248
56,2,25,47,33,2.322,1.161,-14866640
57,2,26,39,27,1.290,0.645,-13284305
58,2,27,39,14,1.677,0.839,-14865369
59,2,28,38,7,0.912,0.456,-14864593
