 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,2,518,129,-1.000,-1.000,-16776192
2,1,3,519,131,0.288,0.144,-15128819
3,1,4,520,134,0.408,0.204,-11114430
4,1,5,523,137,0.547,0.274,-10850715
5,1,6,523,137,0.000,0.000,-11575747
6,1,7,514,151,2.147,1.073,-13814496
7,1,8,497,154,2.227,1.113,-6837612
8,1,9,490,153,0.912,0.456,-14800352
9,1,10,434,160,7.280,3.640,-13223116
10,1,11,438,144,2.128,1.064,-14339803
11,1,12,436,137,0.939,0.470,-14340052
12,1,13,432,82,7.114,3.557,-11972286
13,1,14,438,91,1.395,0.698,-10128538
14,1,15,450,98,1.792,0.896,-9667211
15,1,16,473,105,3.101,1.551,-12499382
16,1,17,479,108,0.865,0.433,-11052465
17,1,18,485,113,1.008,0.504,-11314089
18,1,19,494,115,1.189,0.595,-11182503
19,1,20,497,113,0.465,0.233,-9799332
20,1,21,499,114,0.288,0.144,-11905975
21,1,22,513,122,2.080,1.040,-12498613
22,1,23,517,115,1.040,0.520,-12168622
23,1,24,525,124,1.553,0.777,-11446695
24,1,25,537,128,1.632,0.816,-11379371
25,1,26,528,125,1.224,0.612,-11247785
26,1,27,527,115,1.296,0.648,-11184298
27,1,28,537,129,2.219,1.110,-11578540
28,1,29,556,126,2.481,1.241,-10588848
29,1,30,611,157,8.144,4.072,-14408155
30,1,31,635,143,3.584,1.792,-14999778
31,1,32,631,130,1.755,0.877,-14144207
32,2,1,420,170,-1.000,-1.000,-16645376
33,2,2,431,189,2.832,1.416,-16776439
34,2,3,424,186,0.982,0.491,-16774912
35,2,4,419,171,2.040,1.020,-16776704
36,2,5,409,163,1.652,0.826,-15790832
37,2,6,392,128,5.019,2.510,-13354199
38,2,7,427,65,9.297,4.648,-15196143
39,2,8,446,27,5.481,2.740,-15329270
40,2,9,500,77,9.494,4.747,-13813461
41,2,10,516,30,6.405,3.202,-14735841
42,2,11,526,25,1.442,0.721,-13553107
43,2,12,538,127,13.249,6.624,-14998762
44,2,13,577,89,7.024,3.512,-14671331
45,2,14,598,117,4.515,2.258,-14275301
46,2,15,611,143,3.750,1.875,-14276328
47,2,16,632,139,2.758,1.379,-14801634
48,2,17,635,135,0.645,0.323,-15263215
49,2,18,637,105,3.879,1.939,-15393001
50,2,19,639,116,1.442,0.721,-15326949
51,2,20,639,107,1.161,0.581,-15788011
52,2,21,639,98,1.161,0.581,-15327978
53,2,22,639,90,1.032,0.516,-15328492
54,2,23,639,131,5.289,2.644,-13617874
55,2,24,637,125,0.816,0.408,-13816022
56,2,25,638,111,1.811,0.905,-14670308
57,2,26,621,195,11.056,5.528,-14934501
58,2,27,638,132,8.418,4.209,-14868706
59,2,28,636,65,8.647,4.323,-15328489
60,2,29,624,41,3.461,1.731,-14737381
61,2,30,564,31,7.847,3.923,-14997721
62,2,31,566,3,3.621,1.811,-14802399
63,2,32,571,1,0.695,0.347,-15261415
