 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,91,10,-1.000,-1.000,-16777216
2,1,2,95,10,0.516,0.258,-16776957
3,1,3,93,13,0.465,0.233,-16711424
4,1,4,97,7,0.930,0.465,-16775935
5,1,5,86,10,1.471,0.735,-16642811
6,1,6,101,42,4.559,2.280,-14407126
7,1,7,101,48,0.774,0.387,-13948628
8,1,8,90,64,2.505,1.252,-14866396
9,1,9,56,93,5.765,2.882,-14273232
10,1,10,50,107,1.965,0.982,-14142414
11,1,11,48,113,0.816,0.408,-12958401
12,1,12,47,110,0.408,0.204,-13155768
13,1,13,47,126,2.064,1.032,-13484987
14,1,14,48,153,3.485,1.743,-13617085
15,1,15,54,160,1.189,0.595,-13614526
16,1,16,71,173,2.761,1.380,-14010576
17,1,17,69,176,0.465,0.233,-11710642
18,1,18,69,170,0.774,0.387,-13286580
19,1,19,76,184,2.019,1.010,-12104104
20,1,20,73,179,0.752,0.376,-12694700
21,1,21,77,179,0.516,0.258,-13550528
22,1,22,76,179,0.129,0.065,-13484219
23,1,23,73,181,0.465,0.233,-13088946
24,1,24,74,184,0.408,0.204,-13484735
25,1,25,75,184,0.129,0.065,-13485246
26,1,26,68,179,1.110,0.555,-11179911
27,1,27,73,176,0.752,0.376,-13482938
28,1,28,74,181,0.658,0.329,-12891569
29,1,29,71,175,0.865,0.433,-11111821
30,1,30,75,180,0.826,0.413,-12228775
31,1,31,75,188,1.032,0.516,-13352120
32,2,1,83,100,-1.000,-1.000,-16711423
33,2,2,73,115,2.326,1.163,-16776957
34,2,3,59,113,1.824,0.912,-16776448
35,2,4,65,126,1.847,0.923,-16248049
36,2,5,60,152,3.415,1.708,-14866650
37,2,6,77,169,3.101,1.551,-14009808
38,2,7,77,187,2.322,1.161,-13811654
39,2,8,75,190,0.465,0.233,-14337747
40,2,9,75,223,4.257,2.128,-13352379
41,2,10,49,238,3.872,1.936,-11775660
42,2,11,76,226,3.812,1.906,-13483716
43,2,12,131,221,7.124,3.562,-13941448
44,2,13,130,242,2.712,1.356,-11311534
45,2,14,94,268,5.729,2.864,-12891070
46,2,15,90,291,3.012,1.506,-11973020
47,2,16,87,305,1.847,0.923,-12628656
48,2,17,104,289,3.012,1.506,-12627906
49,2,18,56,295,6.240,3.120,-13021617
50,2,19,67,300,1.559,0.779,-11182499
51,2,20,92,293,3.349,1.675,-12169135
52,2,21,125,275,4.849,2.425,-13484496
53,2,22,137,272,1.596,0.798,-12959181
54,2,23,53,277,10.855,5.428,-6973028
55,2,24,49,261,2.128,1.064,-13214122
56,2,25,40,256,1.328,0.664,-6900817
57,2,26,42,263,0.939,0.470,-3342359
58,2,27,90,286,6.866,3.433,-12432558
59,2,28,125,272,4.863,2.431,-13352656
60,2,29,135,262,1.824,0.912,-13876180
61,2,30,161,249,3.750,1.875,-13943254
62,2,31,176,233,2.829,1.415,-14010329
