 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,405,375,-1.000,-1.000,-16775936
2,1,2,422,366,2.481,1.241,-16709618
3,1,3,444,346,3.835,1.918,-16310772
4,1,4,471,331,3.984,1.992,-16180475
5,1,5,492,316,3.329,1.665,-14008782
6,1,6,500,315,1.040,0.520,-13155269
7,1,7,512,303,2.189,1.095,-11643832
8,1,8,511,298,0.658,0.329,-11510955
9,1,9,530,291,2.612,1.306,-11312296
10,1,10,570,302,5.352,2.676,-10328509
11,1,11,574,297,0.826,0.413,-6183001
12,1,12,593,277,3.559,1.779,-11247039
13,1,13,621,255,4.594,2.297,-12038339
14,1,14,623,253,0.365,0.182,-12958910
15,1,15,611,233,3.009,1.504,-12499392
16,1,16,605,217,2.204,1.102,-13748167
17,1,17,592,207,2.116,1.058,-8749457
18,1,18,585,181,3.473,1.737,-12302030
19,1,19,583,154,3.493,1.746,-12891857
20,1,20,584,142,1.553,0.777,-13092796
21,1,21,560,124,3.870,1.935,-12103854
22,1,22,553,114,1.575,0.787,-11708336
23,1,23,529,94,4.030,2.015,-11640758
24,1,24,523,87,1.189,0.595,-13225156
25,1,25,525,53,4.394,2.197,-12366290
26,1,26,524,52,0.182,0.091,-11379655
27,2,1,558,296,-1.000,-1.000,-16711423
28,2,2,557,283,1.682,0.841,-16777216
29,2,3,582,261,4.296,2.148,-15852015
30,2,4,600,243,3.284,1.642,-16776960
31,2,5,587,222,3.186,1.593,-16515053
32,2,6,637,265,8.507,4.254,-15524588
33,2,7,638,241,3.099,1.549,-14406876
34,2,8,626,213,3.930,1.965,-13814739
35,2,9,621,193,2.659,1.330,-13223632
36,2,10,634,176,2.761,1.380,-14734810
37,2,11,574,162,7.948,3.974,-13026764
38,2,12,599,139,4.382,2.191,-14340056
39,2,13,587,110,4.049,2.024,-14012378
40,2,14,590,96,1.847,0.923,-13287123
41,2,15,559,87,4.164,2.082,-13484502
42,2,16,546,72,2.561,1.280,-13946579
43,2,17,523,97,4.382,2.191,-11114942
44,2,18,499,54,6.353,3.176,-14008522
45,2,19,490,50,1.271,0.635,-13684436
46,2,20,505,7,5.875,2.937,-14142424
47,2,21,490,6,1.939,0.970,-11644861
48,2,22,447,12,5.601,2.800,-13287115
49,2,23,404,6,5.601,2.800,-12499907
50,2,24,400,44,4.929,2.465,-13024705
51,2,25,370,51,3.974,1.987,-10854080
52,2,26,398,2,7.280,3.640,-7366776
