 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,265,318,-1.000,-1.000,-15329509
2,1,2,251,318,1.806,0.903,-16710383
3,1,3,265,314,1.878,0.939,-16446720
4,1,4,250,314,1.935,0.968,-12295859
5,1,5,270,314,2.580,1.290,-10587546
6,1,6,252,306,2.541,1.271,-12891070
7,1,7,272,306,2.580,1.290,-9929657
8,1,8,255,305,2.197,1.098,-10851996
9,1,9,256,305,0.129,0.065,-10587294
10,1,10,256,305,0.000,0.000,-11117227
11,1,11,264,307,1.064,0.532,-11970993
12,1,12,254,307,1.290,0.645,-10917289
13,1,13,264,312,1.442,0.721,-9205667
14,1,14,253,297,2.400,1.200,-4072772
15,1,15,268,316,3.123,1.561,-3680810
16,1,16,253,307,2.257,1.128,-10456484
17,1,17,264,305,1.442,0.721,-12102332
18,1,18,250,293,2.379,1.189,-11042191
19,1,19,259,305,1.935,0.968,-9665168
20,1,20,259,305,0.000,0.000,-11050155
21,1,21,257,305,0.258,0.129,-11509413
22,1,22,249,303,1.064,0.532,-3946039
23,1,23,265,304,2.068,1.034,-11444402
24,1,24,254,300,1.510,0.755,-8743045
25,1,25,264,308,1.652,0.826,-11312816
26,1,26,263,308,0.129,0.065,-6311265
27,1,27,250,300,1.969,0.985,-3156024
28,1,28,264,310,2.219,1.110,-10325670
29,1,29,253,304,1.616,0.808,-10454431
30,1,30,264,307,1.471,0.735,-9800094
31,1,31,251,298,2.040,1.020,-1641261
32,1,32,269,320,3.667,1.833,-2890281
33,2,1,300,239,-1.000,-1.000,-15131100
34,2,2,292,244,1.217,0.608,-16777216
35,2,3,294,243,0.288,0.144,-16776704
36,2,4,300,237,1.095,0.547,-11442080
37,2,5,271,228,3.917,1.959,-15787760
38,2,6,289,232,2.379,1.189,-12166350
39,2,7,293,244,1.632,0.816,-13154499
40,2,8,272,228,3.406,1.703,-13024707
41,2,9,272,228,0.000,0.000,-12826055
42,2,10,289,231,2.227,1.113,-12358090
43,2,11,290,235,0.532,0.266,-13088457
44,2,12,290,235,0.000,0.000,-3545149
45,2,13,268,229,2.942,1.471,-12760262
46,2,14,288,230,2.583,1.292,-12032973
47,2,15,289,235,0.658,0.329,-13088457
48,2,16,289,234,0.129,0.065,-11971006
49,2,17,287,221,1.697,0.848,-2232613
50,2,18,266,226,2.785,1.392,-11377855
51,2,19,280,226,1.806,0.903,-12432845
52,2,20,275,227,0.658,0.329,-12562638
53,2,21,275,223,0.516,0.258,-11572162
54,2,22,279,223,0.516,0.258,-7559561
55,2,23,284,226,0.752,0.376,-12694726
56,2,24,291,226,0.903,0.452,-1180690
57,2,25,268,229,2.992,1.496,-12432319
58,2,26,278,229,1.290,0.645,-12497858
59,2,27,281,229,0.387,0.194,-12104132
60,2,28,290,229,1.161,0.581,-2757155
61,2,29,277,229,1.677,0.839,-11573427
62,2,30,269,225,1.154,0.577,-3943721
63,2,31,285,226,2.068,1.034,-10455481
64,2,32,285,229,0.387,0.194,-7096683
