 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,410,161,-1.000,-1.000,-16776704
2,1,2,400,160,1.296,0.648,-16776704
3,1,3,399,155,0.658,0.329,-16776704
4,1,4,399,155,0.000,0.000,-16773374
5,1,5,403,164,1.271,0.635,-15918080
6,1,6,407,164,0.516,0.258,-14206685
7,1,7,398,157,1.471,0.735,-13221063
8,1,8,398,154,0.387,0.194,-12232895
9,1,9,406,157,1.102,0.551,-6241882
10,1,10,406,157,0.000,0.000,-5649996
11,1,11,402,160,0.645,0.323,-2495254
12,1,12,389,166,1.847,0.923,-12497347
13,1,13,389,168,0.258,0.129,-13682651
14,1,14,389,168,0.000,0.000,-13485774
15,1,15,384,168,0.645,0.323,-12892357
16,1,16,384,168,0.000,0.000,-13091270
17,1,17,384,168,0.000,0.000,-13024204
18,1,18,384,168,0.000,0.000,-13090496
19,1,19,384,168,0.000,0.000,-13221310
20,1,20,384,168,0.000,0.000,-13155527
21,1,21,384,168,0.000,0.000,-13352381
22,1,22,388,168,0.516,0.258,-13090247
23,1,23,388,168,0.000,0.000,-13550028
24,1,24,388,168,0.000,0.000,-13286863
25,1,25,388,168,0.000,0.000,-12892359
26,1,26,388,168,0.000,0.000,-13022413
27,1,27,388,168,0.000,0.000,-13024205
28,1,28,394,168,0.774,0.387,-12562114
29,1,29,391,168,0.387,0.194,-13481935
30,1,30,391,168,0.000,0.000,-13219533
31,1,31,381,170,1.316,0.658,-12233388
32,2,1,379,225,-1.000,-1.000,-16777216
33,2,2,379,225,0.000,0.000,-16710912
34,2,3,379,228,0.387,0.194,-16776960
35,2,4,368,230,1.442,0.721,-16510710
36,2,5,378,239,1.736,0.868,-15328743
37,2,6,387,239,1.161,0.581,-13945571
38,2,7,385,246,0.939,0.470,-11967921
39,2,8,374,246,1.419,0.710,-10984887
40,2,9,386,246,1.548,0.774,-13547995
41,2,10,386,246,0.000,0.000,-13615579
42,2,11,370,246,2.064,1.032,-11972019
43,2,12,386,251,2.162,1.081,-13156307
44,2,13,385,251,0.129,0.065,-13287115
45,2,14,374,242,1.833,0.917,-10651563
46,2,15,386,243,1.553,0.777,-12299207
47,2,16,386,251,1.032,0.516,-13023434
48,2,17,386,256,0.645,0.323,-13419463
49,2,18,382,266,1.389,0.695,-6179431
50,2,19,376,260,1.095,0.547,-12234429
51,2,20,376,259,0.129,0.065,-12628431
52,2,21,376,255,0.516,0.258,-13287377
53,2,22,376,255,0.000,0.000,-13089995
54,2,23,362,240,2.647,1.323,-11309501
55,2,24,373,250,1.918,0.959,-12234178
56,2,25,388,250,1.935,0.968,-12822993
57,2,26,380,240,1.652,0.826,-11839160
58,2,27,369,240,1.419,0.710,-12168632
59,2,28,383,244,1.878,0.939,-12761284
60,2,29,372,240,1.510,0.755,-12168374
61,2,30,386,243,1.847,0.923,-13087680
62,2,31,387,257,1.811,0.905,-11507380
