 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,338,198,-1.000,-1.000,-16775424
2,1,2,325,198,1.677,0.839,-16776448
3,1,3,331,198,0.774,0.387,-16710912
4,1,4,331,198,0.000,0.000,-15261945
5,1,5,331,198,0.000,0.000,-14013150
6,1,6,332,204,0.785,0.392,-14012378
7,1,7,331,226,2.841,1.420,-14603739
8,1,8,319,229,1.596,0.798,-14339805
9,1,9,316,232,0.547,0.274,-13615053
10,1,10,316,232,0.000,0.000,-12958162
11,1,11,316,232,0.000,0.000,-11312311
12,1,12,316,232,0.000,0.000,-12365764
13,1,13,316,232,0.000,0.000,-11642041
14,1,14,316,232,0.000,0.000,-11641787
15,1,15,315,236,0.532,0.266,-13418441
16,1,16,315,236,0.000,0.000,-14602713
17,1,17,316,235,0.182,0.091,-14076629
18,1,18,316,235,0.000,0.000,-14406358
19,1,19,316,227,1.032,0.516,-14537693
20,1,20,316,227,0.000,0.000,-13880028
21,1,21,316,226,0.129,0.065,-14604256
22,1,22,316,226,0.000,0.000,-14275291
23,1,23,310,234,1.290,0.645,-13023694
24,1,24,310,234,0.000,0.000,-13286339
25,1,25,310,235,0.129,0.065,-12102590
26,1,26,310,235,0.000,0.000,-13616082
27,1,27,310,235,0.000,0.000,-13220813
28,1,28,310,235,0.000,0.000,-13155278
29,1,29,319,231,1.271,0.635,-14275301
30,1,30,320,231,0.129,0.065,-14010589
31,1,31,329,234,1.224,0.612,-13878992
32,2,1,326,298,-1.000,-1.000,-16776704
33,2,2,309,301,2.227,1.113,-16708864
34,2,3,303,298,0.865,0.433,-15920878
35,2,4,300,291,0.982,0.491,-13353686
36,2,5,308,293,1.064,0.532,-10590659
37,2,6,318,305,2.015,1.008,-14405847
38,2,7,328,308,1.347,0.673,-14668758
39,2,8,320,312,1.154,0.577,-14601945
40,2,9,325,319,1.110,0.555,-14668516
41,2,10,325,319,0.000,0.000,-14472670
42,2,11,328,328,1.224,0.612,-14603737
43,2,12,315,320,1.969,0.985,-13616593
44,2,13,315,320,0.000,0.000,-14339290
45,2,14,326,320,1.419,0.710,-14931938
46,2,15,331,336,2.162,1.081,-12693440
47,2,16,318,309,3.866,1.933,-13945033
48,2,17,320,309,0.258,0.129,-14405596
49,2,18,336,320,2.505,1.252,-15259363
50,2,19,341,328,1.217,0.608,-14538976
51,2,20,333,321,1.371,0.686,-14734814
52,2,21,333,322,0.129,0.065,-15193570
53,2,22,343,319,1.347,0.673,-14009809
54,2,23,352,312,1.471,0.735,-13353161
55,2,24,348,289,3.012,1.506,-14471137
56,2,25,348,275,1.806,0.903,-14406109
57,2,26,330,295,3.471,1.736,-14997474
58,2,27,300,313,4.513,2.257,-14471377
59,2,28,293,308,1.110,0.555,-14406107
60,2,29,288,287,2.785,1.392,-11839922
61,2,30,277,273,2.297,1.148,-13747404
62,2,31,259,272,2.326,1.163,-13353411
