 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,406,88,-1.000,-1.000,-16776960
2,1,2,412,106,2.448,1.224,-15718382
3,1,3,425,106,1.677,0.839,-16776192
4,1,4,425,118,1.548,0.774,-14866155
5,1,5,425,117,0.129,0.065,-13944544
6,1,6,417,104,1.969,0.985,-13286602
7,1,7,432,133,4.212,2.106,-7825283
8,1,8,428,106,3.521,1.761,-13876682
9,1,9,428,130,3.096,1.548,-8482167
10,1,10,392,117,4.938,2.469,-13615300
11,1,11,404,132,2.478,1.239,-12756919
12,1,12,400,122,1.389,0.695,-14729931
13,1,13,400,113,1.161,0.581,-14925010
14,1,14,400,113,0.000,0.000,-14597834
15,1,15,397,128,1.973,0.987,-15583700
16,1,16,397,125,0.387,0.194,-14334674
17,1,17,406,152,3.671,1.836,-9532288
18,1,18,406,145,0.903,0.452,-10189466
19,1,19,410,138,1.040,0.520,-14597847
20,1,20,410,130,1.032,0.516,-15191513
21,1,21,412,145,1.952,0.976,-13938625
22,1,22,425,152,1.905,0.952,-8151938
23,1,23,417,160,1.459,0.730,-14464467
24,1,24,413,136,3.139,1.569,-15189724
25,1,25,426,137,1.682,0.841,-15648216
26,1,26,410,142,2.162,1.081,-15187930
27,1,27,410,142,0.000,0.000,-14663878
28,1,28,410,160,2.322,1.161,-12819632
29,1,29,410,161,0.129,0.065,-11571360
30,1,30,410,140,2.709,1.355,-10583924
31,1,31,410,158,2.322,1.161,-12493490
32,2,1,516,164,-1.000,-1.000,-16711424
33,2,2,516,164,0.000,0.000,-16776448
34,2,3,494,164,2.838,1.419,-16776192
35,2,4,514,168,2.631,1.316,-15457006
36,2,5,514,176,1.032,0.516,-10981036
37,2,6,508,172,0.930,0.465,-12758979
38,2,7,508,172,0.000,0.000,-13286863
39,2,8,513,169,0.752,0.376,-12958160
40,2,9,493,169,2.580,1.290,-13482184
41,2,10,457,178,4.787,2.393,-13873860
42,2,11,457,176,0.258,0.129,-14270914
43,2,12,474,164,2.684,1.342,-15190225
44,2,13,493,145,3.466,1.733,-7093833
45,2,14,486,169,3.225,1.613,-15123927
46,2,15,480,192,3.066,1.533,-13547726
47,2,16,480,185,0.903,0.452,-15517911
48,2,17,464,190,2.162,1.081,-15585491
49,2,18,478,193,1.847,0.923,-15255256
50,2,19,490,193,1.548,0.774,-15714007
51,2,20,496,181,1.731,0.865,-13414342
52,2,21,489,196,2.135,1.068,-15647440
53,2,22,484,206,1.442,0.721,-15384793
54,2,23,496,206,1.548,0.774,-13807566
55,2,24,504,202,1.154,0.577,-12557238
56,2,25,514,196,1.504,0.752,-8608856
57,2,26,506,209,1.969,0.985,-12820665
58,2,27,494,217,1.860,0.930,-12819895
59,2,28,482,204,2.282,1.141,-15253972
60,2,29,494,186,2.791,1.395,-15517648
61,2,30,485,213,3.671,1.836,-15253706
62,2,31,470,217,2.003,1.001,-15452632
