 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,330,350,-1.000,-1.000,-16116473
2,1,2,328,349,0.288,0.144,-15982336
3,1,3,326,348,0.288,0.144,-16118272
4,1,4,326,349,0.129,0.065,-14798588
5,1,5,314,340,1.935,0.968,-14927104
6,1,6,301,339,1.682,0.841,-13155804
7,1,7,303,339,0.258,0.129,-10780095
8,1,8,301,336,0.465,0.233,-12757458
9,1,9,301,339,0.387,0.194,-13415631
10,1,10,301,337,0.258,0.129,-13674699
11,1,11,301,338,0.129,0.065,-14068955
12,1,12,300,338,0.129,0.065,-13413323
13,1,13,291,336,1.189,0.595,-13083369
14,1,14,285,329,1.189,0.595,-13410211
15,1,15,276,321,1.553,0.777,-14992092
16,1,16,272,323,0.577,0.288,-14201546
17,1,17,266,319,0.930,0.465,-14071995
18,1,18,267,319,0.129,0.065,-13150668
19,1,19,265,316,0.465,0.233,-13810127
20,1,20,267,318,0.365,0.182,-13478611
21,1,21,267,314,0.516,0.258,-14262725
22,1,22,263,314,0.516,0.258,-14729430
23,1,23,263,310,0.516,0.258,-14721750
24,1,24,253,306,1.389,0.695,-14204885
25,1,25,253,306,0.000,0.000,-14532295
26,1,26,253,307,0.129,0.065,-14791641
27,1,27,249,306,0.532,0.266,-13346505
28,1,28,236,294,2.282,1.141,-14723252
29,1,29,228,286,1.459,0.730,-12220513
30,1,30,227,285,0.182,0.091,-8998439
31,1,31,223,290,0.826,0.413,-13410739
32,2,1,186,316,-1.000,-1.000,-16448251
33,2,2,181,290,3.415,1.708,-16775680
34,2,3,181,292,0.258,0.129,-16383487
35,2,4,193,319,3.812,1.906,-16645632
36,2,5,179,311,2.080,1.040,-16048893
37,2,6,173,306,1.008,0.504,-13354189
38,2,7,180,314,1.371,0.686,-12102328
39,2,8,183,315,0.408,0.204,-13681861
40,2,9,179,319,0.730,0.365,-12892082
41,2,10,171,301,2.541,1.271,-14403787
42,2,11,169,292,1.189,0.595,-14273725
43,2,12,154,302,2.326,1.163,-14140870
44,2,13,161,314,1.792,0.896,-14533072
45,2,14,150,283,4.243,2.122,-14011077
46,2,15,148,256,3.493,1.746,-14010301
47,2,16,127,302,6.523,3.262,-14140368
48,2,17,141,305,1.847,0.923,-12891078
49,2,18,148,266,5.111,2.556,-14725824
50,2,19,136,303,5.018,2.509,-14142665
51,2,20,130,294,1.395,0.698,-14007480
52,2,21,152,248,6.578,3.289,-14333887
53,2,22,121,307,8.598,4.299,-13550261
54,2,23,120,289,2.326,1.163,-13415100
55,2,24,118,271,2.336,1.168,-14468040
56,2,25,145,246,4.747,2.373,-12165323
57,2,26,115,245,3.872,1.936,-14466751
58,2,27,100,284,5.390,2.695,-12698040
59,2,28,98,243,5.295,2.648,-14270401
60,2,29,96,234,1.189,0.595,-14010286
61,2,30,94,235,0.288,0.144,-14600631
62,2,31,108,219,2.743,1.371,-14274510
