 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,315,122,-1.000,-1.000,-16445680
2,1,2,312,120,0.465,0.233,-16184817
3,1,3,310,125,0.695,0.347,-13084334
4,1,4,304,115,1.504,0.752,-16577024
5,1,5,298,114,0.785,0.392,-12494278
6,1,6,290,108,1.290,0.645,-14075871
7,1,7,294,110,0.577,0.288,-11048374
8,1,8,285,109,1.168,0.584,-12561600
9,1,9,283,111,0.365,0.182,-11378354
10,1,10,280,108,0.547,0.274,-12167874
11,1,11,286,110,0.816,0.408,-6245224
12,1,12,279,105,1.110,0.555,-12693446
13,1,13,281,107,0.365,0.182,-6376304
14,1,14,266,103,2.003,1.001,-12432837
15,1,15,270,102,0.532,0.266,-12759493
16,1,16,272,104,0.365,0.182,-11968963
17,1,17,270,102,0.365,0.182,-12891078
18,1,18,270,102,0.000,0.000,-12497607
19,1,19,270,102,0.000,0.000,-13087175
20,1,20,270,102,0.000,0.000,-12890568
21,1,21,270,102,0.000,0.000,-12365253
22,1,22,270,102,0.000,0.000,-12693964
23,1,23,270,102,0.000,0.000,-12628423
24,1,24,276,105,0.865,0.433,-6048102
25,1,25,269,103,0.939,0.470,-12367044
26,1,26,269,103,0.000,0.000,-12432335
27,1,27,269,103,0.000,0.000,-12693964
28,1,28,268,102,0.182,0.091,-12692672
29,1,29,261,98,1.040,0.520,-12759484
30,1,30,258,100,0.465,0.233,-12627142
31,1,31,258,101,0.129,0.065,-12429766
32,1,32,261,97,0.645,0.323,-10719684
33,2,1,203,46,-1.000,-1.000,-16776960
34,2,2,203,49,0.387,0.194,-16777211
35,2,3,206,41,1.102,0.551,-15855352
36,2,4,204,47,0.816,0.408,-16050413
37,2,5,198,50,0.865,0.433,-15523577
38,2,6,194,50,0.516,0.258,-13089738
39,2,7,190,51,0.532,0.266,-12366266
40,2,8,195,48,0.752,0.376,-12892359
41,2,9,198,46,0.465,0.233,-12497098
42,2,10,206,44,1.064,0.532,-12168642
43,2,11,194,49,1.677,0.839,-12892608
44,2,12,197,39,1.347,0.673,-12563394
45,2,13,195,42,0.465,0.233,-12957647
46,2,14,196,39,0.408,0.204,-12761284
47,2,15,166,50,4.122,2.061,-10521240
48,2,16,195,45,3.796,1.898,-12760007
49,2,17,166,57,4.049,2.024,-11765663
50,2,18,182,37,3.304,1.652,-11116473
51,2,19,192,41,1.389,0.695,-12630212
52,2,20,194,36,0.695,0.347,-12826312
53,2,21,177,40,2.253,1.126,-9863822
54,2,22,194,50,2.544,1.272,-12366266
55,2,23,198,49,0.532,0.266,-12956094
56,2,24,197,45,0.532,0.266,-13022656
57,2,25,201,42,0.645,0.323,-12696007
58,2,26,199,39,0.465,0.233,-12629446
59,2,27,201,36,0.465,0.233,-13285826
60,2,28,204,35,0.408,0.204,-12498110
61,2,29,192,32,1.596,0.798,-10459826
62,2,30,198,28,0.930,0.465,-13352648
63,2,31,175,26,2.978,1.489,-3351594
64,2,32,193,33,2.491,1.246,-12760522
