 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,505,379,-1.000,-1.000,-16711660
2,1,2,506,382,0.408,0.204,-16776400
3,1,3,506,364,2.322,1.161,-15787726
4,1,4,502,378,1.878,0.939,-15917779
5,1,5,504,377,0.288,0.144,-7426908
6,1,6,506,375,0.365,0.182,-10327946
7,1,7,514,380,1.217,0.608,-13090229
8,1,8,508,379,0.785,0.392,-10189428
9,1,9,518,377,1.316,0.658,-12495540
10,1,10,511,385,1.371,0.686,-3350315
11,1,11,499,363,3.233,1.616,-9339797
12,1,12,505,357,1.095,0.547,-11312021
13,1,13,536,380,4.979,2.490,-11644851
14,1,14,538,375,0.695,0.347,-13551550
15,1,15,537,377,0.288,0.144,-13157045
16,1,16,529,375,1.064,0.532,-12631220
17,1,17,528,373,0.288,0.144,-12500645
18,1,18,526,355,2.336,1.168,-12498856
19,1,19,530,369,1.878,0.939,-12364960
20,1,20,524,358,1.616,0.808,-8157052
21,1,21,529,371,1.797,0.898,-3613990
22,1,22,528,367,0.532,0.266,-11972518
23,1,23,532,353,1.878,0.939,-13090715
24,1,24,540,358,1.217,0.608,-9274278
25,1,25,519,351,2.856,1.428,-13156783
26,1,26,532,357,1.847,0.923,-13418398
27,1,27,530,343,1.824,0.912,-13223857
28,1,28,525,354,1.559,0.779,-10917001
29,1,29,525,356,0.258,0.129,-10590859
30,1,30,530,349,1.110,0.555,-12101273
31,1,31,533,353,0.645,0.323,-9471111
32,2,1,582,285,-1.000,-1.000,-16775929
33,2,2,582,285,0.000,0.000,-16710912
34,2,3,572,273,2.015,1.008,-16708590
35,2,4,587,283,2.326,1.163,-15255541
36,2,5,567,280,2.609,1.304,-15855087
37,2,6,567,271,1.161,0.581,-13349834
38,2,7,585,294,3.768,1.884,-14866157
39,2,8,570,272,3.435,1.717,-14737122
40,2,9,579,291,2.712,1.356,-15193570
41,2,10,569,273,2.656,1.328,-14866660
42,2,11,548,284,3.058,1.529,-15195112
43,2,12,506,312,6.512,3.256,-11641510
44,2,13,541,269,7.152,3.576,-13677259
45,2,14,557,275,2.204,1.102,-14201285
46,2,15,537,256,3.559,1.779,-14409169
47,2,16,536,251,0.658,0.329,-14999765
48,2,17,530,253,0.816,0.408,-11835809
49,2,18,549,247,2.570,1.285,-10978731
50,2,19,545,241,0.930,0.465,-12096707
51,2,20,528,238,2.227,1.113,-9664165
52,2,21,545,245,2.372,1.186,-15326439
53,2,22,524,244,2.712,1.356,-10784655
54,2,23,541,230,2.841,1.420,-9598103
55,2,24,554,237,1.905,0.952,-13150927
56,2,25,524,239,3.879,1.939,-15127491
57,2,26,543,232,2.612,1.306,-12692432
58,2,27,525,231,2.326,1.163,-12366775
59,2,28,541,231,2.064,1.032,-15392732
60,2,29,545,232,0.532,0.266,-13020093
61,2,30,543,235,0.465,0.233,-14801634
62,2,31,543,230,0.645,0.323,-14931681
