 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,396,155,-1.000,-1.000,-16776960
2,1,2,397,151,0.532,0.266,-15916766
3,1,3,391,153,0.816,0.408,-16445943
4,1,4,391,154,0.129,0.065,-16050672
5,1,5,395,155,0.532,0.266,-15787508
6,1,6,389,160,1.008,0.504,-14008530
7,1,7,388,151,1.168,0.584,-6508379
8,1,8,392,157,0.930,0.465,-10063769
9,1,9,392,157,0.000,0.000,-9340311
10,1,10,392,157,0.000,0.000,-9932699
11,1,11,382,165,1.652,0.826,-12298394
12,1,12,377,170,0.912,0.456,-12890548
13,1,13,381,168,0.577,0.288,-12300471
14,1,14,377,165,0.645,0.323,-12362915
15,1,15,380,165,0.387,0.194,-13088699
16,1,16,381,168,0.408,0.204,-11643571
17,1,17,378,166,0.465,0.233,-12826035
18,1,18,378,166,0.000,0.000,-12297137
19,1,19,378,166,0.000,0.000,-11969966
20,1,20,374,167,0.532,0.266,-9271412
21,1,21,374,163,0.516,0.258,-5916492
22,1,22,380,172,1.395,0.698,-4273215
23,1,23,380,168,0.516,0.258,-11904700
24,1,24,380,171,0.387,0.194,-9338248
25,1,25,378,171,0.258,0.129,-11967143
26,1,26,378,171,0.000,0.000,-11704223
27,1,27,380,171,0.258,0.129,-11970475
28,1,28,380,171,0.000,0.000,-12560813
29,1,29,380,171,0.000,0.000,-12430248
30,1,30,380,171,0.000,0.000,-11839661
31,1,31,380,171,0.000,0.000,-12627116
32,2,1,377,230,-1.000,-1.000,-16711421
33,2,2,379,234,0.577,0.288,-16776192
34,2,3,375,236,0.577,0.288,-15457257
35,2,4,377,239,0.465,0.233,-15390451
36,2,5,385,240,1.040,0.520,-15194619
37,2,6,385,242,0.258,0.129,-13877463
38,2,7,379,244,0.816,0.408,-12695240
39,2,8,381,247,0.465,0.233,-12169410
40,2,9,383,247,0.258,0.129,-12694216
41,2,10,381,254,0.939,0.470,-4533825
42,2,11,388,255,0.912,0.456,-10982327
43,2,12,378,261,1.504,0.752,-3548975
44,2,13,383,254,1.110,0.555,-12825550
45,2,14,379,257,0.645,0.323,-11842240
46,2,15,383,258,0.532,0.266,-11839930
47,2,16,377,263,1.008,0.504,-9212078
48,2,17,384,265,0.939,0.470,-11640507
49,2,18,378,262,0.865,0.433,-12234940
50,2,19,373,262,0.645,0.323,-7232631
51,2,20,370,257,0.752,0.376,-11510983
52,2,21,366,254,0.645,0.323,-9931449
53,2,22,363,251,0.547,0.274,-12168125
54,2,23,368,253,0.695,0.347,-11248058
55,2,24,371,251,0.465,0.233,-11575743
56,2,25,380,251,1.161,0.581,-12629444
57,2,26,379,250,0.182,0.091,-11643321
58,2,27,379,250,0.000,0.000,-12103881
59,2,28,384,253,0.752,0.376,-10258597
60,2,29,379,253,0.645,0.323,-10655674
61,2,30,377,256,0.465,0.233,-10787256
62,2,31,377,259,0.387,0.194,-8285569
