 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,326,146,-1.000,-1.000,-16711423
2,1,2,320,157,1.616,0.808,-16776179
3,1,3,322,160,0.465,0.233,-13670087
4,1,4,322,159,0.129,0.065,-15390171
5,1,5,322,157,0.258,0.129,-12097713
6,1,6,322,156,0.129,0.065,-13482415
7,1,7,324,160,0.577,0.288,-11768211
8,1,8,327,155,0.752,0.376,-14399918
9,1,9,329,156,0.288,0.144,-14927291
10,1,10,328,153,0.408,0.204,-12822957
11,1,11,317,156,1.471,0.735,-15320733
12,1,12,329,154,1.569,0.785,-13218726
13,1,13,327,155,0.288,0.144,-14007227
14,1,14,308,161,2.570,1.285,-15252919
15,1,15,311,163,0.465,0.233,-14465714
16,1,16,311,166,0.387,0.194,-14860723
17,1,17,311,163,0.387,0.194,-10582887
18,1,18,311,161,0.258,0.129,-12754575
19,1,19,313,161,0.258,0.129,-11833491
20,1,20,311,162,0.288,0.144,-15774913
21,1,21,314,162,0.387,0.194,-13936547
22,1,22,313,163,0.182,0.091,-12358803
23,1,23,324,157,1.616,0.808,-13740448
24,1,24,311,159,1.697,0.848,-12555406
25,1,25,315,162,0.645,0.323,-11504021
26,1,26,312,159,0.547,0.274,-12029076
27,1,27,313,160,0.182,0.091,-11765386
28,1,28,315,160,0.258,0.129,-11764361
29,1,29,315,156,0.516,0.258,-10714483
30,1,30,303,152,1.632,0.816,-14068919
31,1,31,306,156,0.645,0.323,-14925985
32,2,1,286,103,-1.000,-1.000,-16646133
33,2,2,287,106,0.408,0.204,-16776699
34,2,3,287,115,1.161,0.581,-16775668
35,2,4,286,114,0.182,0.091,-16444415
36,2,5,286,103,1.419,0.710,-14796492
37,2,6,286,107,0.516,0.258,-14207690
38,2,7,297,97,1.918,0.959,-15127512
39,2,8,286,93,1.510,0.755,-15325645
40,2,9,283,92,0.408,0.204,-14997196
41,2,10,276,88,1.040,0.520,-15259088
42,2,11,286,80,1.652,0.826,-16498366
43,2,12,279,84,1.040,0.520,-15320532
44,2,13,284,80,0.826,0.413,-15190987
45,2,14,276,79,1.040,0.520,-13409702
46,2,15,287,78,1.425,0.712,-15380406
47,2,16,276,84,1.616,0.808,-14137812
48,2,17,296,84,2.580,1.290,-15911114
49,2,18,295,86,0.288,0.144,-14467778
50,2,19,295,87,0.129,0.065,-14996947
51,2,20,270,88,3.228,1.614,-14530250
52,2,21,253,88,2.193,1.097,-15714993
53,2,22,251,85,0.465,0.233,-14002324
54,2,23,264,76,2.040,1.020,-7158840
55,2,24,252,87,2.100,1.050,-16367281
56,2,25,277,78,3.428,1.714,-14800593
57,2,26,283,81,0.865,0.433,-16436691
58,2,27,267,77,2.128,1.064,-15187905
59,2,28,277,74,1.347,0.673,-15258579
60,2,29,261,81,2.253,1.126,-14862787
61,2,30,268,69,1.792,0.896,-14793721
62,2,31,271,70,0.408,0.204,-15191763
