 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,353,239,-1.000,-1.000,-16777216
2,1,2,355,236,0.465,0.233,-16776448
3,1,3,355,242,0.774,0.387,-15972092
4,1,4,350,239,0.752,0.376,-16773882
5,1,5,351,238,0.182,0.091,-14867689
6,1,6,354,241,0.547,0.274,-13604831
7,1,7,353,242,0.182,0.091,-6702748
8,1,8,354,242,0.129,0.065,-6834835
9,1,9,351,238,0.645,0.323,-14143455
10,1,10,354,239,0.408,0.204,-14208207
11,1,11,353,240,0.182,0.091,-12690641
12,1,12,352,241,0.182,0.091,-13149123
13,1,13,357,239,0.695,0.347,-15651017
14,1,14,355,238,0.288,0.144,-16306898
15,1,15,355,238,0.000,0.000,-16764863
16,1,16,354,237,0.182,0.091,-15456466
17,1,17,351,236,0.408,0.204,-16177110
18,1,18,350,235,0.182,0.091,-15982035
19,1,19,350,236,0.129,0.065,-16307147
20,1,20,351,238,0.288,0.144,-15978709
21,1,21,352,238,0.129,0.065,-16631752
22,1,22,352,238,0.000,0.000,-16568275
23,1,23,352,238,0.000,0.000,-16632019
24,1,24,352,238,0.000,0.000,-16108745
25,1,25,352,238,0.000,0.000,-16435662
26,1,26,352,238,0.000,0.000,-16504024
27,1,27,353,239,0.182,0.091,-15716305
28,1,28,350,241,0.465,0.233,-12286619
29,1,29,347,237,0.645,0.323,-16044243
30,1,30,353,237,0.774,0.387,-15914710
31,1,31,346,236,0.912,0.456,-15846876
32,2,1,348,143,-1.000,-1.000,-16775928
33,2,2,342,142,0.785,0.392,-16776957
34,2,3,332,147,1.442,0.721,-16776704
35,2,4,315,145,2.208,1.104,-15789056
36,2,5,338,148,2.992,1.496,-16178432
37,2,6,353,159,2.400,1.200,-14210547
38,2,7,347,146,1.847,0.923,-14669030
39,2,8,343,147,0.532,0.266,-14668519
40,2,9,338,140,1.110,0.555,-14993382
41,2,10,342,143,0.645,0.323,-15128810
42,2,11,347,142,0.658,0.329,-15719898
43,2,12,351,141,0.532,0.266,-13936573
44,2,13,352,144,0.408,0.204,-15914440
45,2,14,320,146,4.136,2.068,-15320017
46,2,15,330,156,1.824,0.912,-16571349
47,2,16,314,160,2.128,1.064,-16308955
48,2,17,329,147,2.561,1.280,-16369617
49,2,18,335,146,0.785,0.392,-16176860
50,2,19,345,143,1.347,0.673,-15382725
51,2,20,352,149,1.189,0.595,-14991313
52,2,21,358,160,1.616,0.808,-16441051
53,2,22,361,160,0.387,0.194,-16766156
54,2,23,359,158,0.365,0.182,-16505556
55,2,24,350,145,2.040,1.020,-15646411
56,2,25,360,149,1.389,0.695,-13607859
57,2,26,362,154,0.695,0.347,-16108994
58,2,27,354,146,1.459,0.730,-16175075
59,2,28,357,151,0.752,0.376,-16764369
60,2,29,347,140,1.918,0.959,-16106445
61,2,30,359,153,2.282,1.141,-16505296
62,2,31,349,147,1.504,0.752,-16442083
