 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,420,103,-1.000,-1.000,-16774648
2,1,2,433,110,1.905,0.952,-16777214
3,1,3,427,106,0.930,0.465,-16776192
4,1,4,420,113,1.277,0.639,-16445440
5,1,5,422,107,0.816,0.408,-14601962
6,1,6,421,112,0.658,0.329,-12957901
7,1,7,424,131,2.481,1.241,-13418450
8,1,8,423,106,3.228,1.614,-13416385
9,1,9,425,115,1.189,0.595,-12891346
10,1,10,396,115,3.741,1.871,-13876932
11,1,11,391,115,0.645,0.323,-14467012
12,1,12,395,123,1.154,0.577,-14203327
13,1,13,398,124,0.408,0.204,-15056843
14,1,14,402,121,0.645,0.323,-15781081
15,1,15,396,114,1.189,0.595,-14926799
16,1,16,407,128,2.297,1.148,-14861267
17,1,17,401,135,1.189,0.595,-15191505
18,1,18,405,130,0.826,0.413,-15387604
19,1,19,405,131,0.129,0.065,-14796496
20,1,20,403,132,0.288,0.144,-14663631
21,1,21,405,138,0.816,0.408,-15256795
22,1,22,410,138,0.645,0.323,-15122646
23,1,23,416,135,0.865,0.433,-15846373
24,1,24,408,131,1.154,0.577,-11636615
25,1,25,414,133,0.816,0.408,-15453156
26,1,26,415,132,0.182,0.091,-14993608
27,1,27,416,135,0.408,0.204,-15781081
28,1,28,418,141,0.816,0.408,-15254735
29,1,29,421,136,0.752,0.376,-15255764
30,1,30,421,139,0.387,0.194,-14993370
31,1,31,425,137,0.577,0.288,-13740744
32,2,1,482,154,-1.000,-1.000,-16777216
33,2,2,487,167,1.797,0.898,-16776704
34,2,3,497,168,1.296,0.648,-16775936
35,2,4,499,166,0.365,0.182,-16445692
36,2,5,502,169,0.547,0.274,-14864868
37,2,6,503,167,0.288,0.144,-13680592
38,2,7,511,176,1.553,0.777,-13090262
39,2,8,505,167,1.395,0.698,-14074321
40,2,9,499,169,0.816,0.408,-9469581
41,2,10,447,176,6.769,3.384,-14007239
42,2,11,449,178,0.365,0.182,-14596807
43,2,12,459,174,1.389,0.695,-15124429
44,2,13,469,169,1.442,0.721,-14795726
45,2,14,481,180,2.100,1.050,-14863064
46,2,15,483,177,0.465,0.233,-15582937
47,2,16,473,193,2.434,1.217,-13873613
48,2,17,471,193,0.258,0.129,-14335693
49,2,18,482,192,1.425,0.712,-15846622
50,2,19,493,200,1.755,0.877,-11966896
51,2,20,477,201,2.068,1.034,-14927053
52,2,21,481,211,1.389,0.695,-15714523
53,2,22,479,217,0.816,0.408,-9990810
54,2,23,487,211,1.290,0.645,-14730709
55,2,24,493,214,0.865,0.433,-13807794
56,2,25,493,217,0.387,0.194,-14529998
57,2,26,504,210,1.682,0.841,-13873864
58,2,27,498,208,0.816,0.408,-15647693
59,2,28,485,212,1.755,0.877,-14927304
60,2,29,476,217,1.328,0.664,-14860244
61,2,30,470,215,0.816,0.408,-15321049
62,2,31,463,214,0.912,0.456,-15584729
