0,2
1,2
2,5
3,8
4,11
5,14
6,16
7,19
8,21
9,23
10,26
11,27
12,29
13,31
14,33
15,35
16,37
17,39
18,40
19,42
20,44
21,46
22,47
23,49
24,52
25,55
26,56
27,55
28,55
29,55
30,56
31,55
32,54
33,56
34,57
35,60
36,61
37,64
38,66
39,66
40,67
41,68
42,69
43,70
44,71
45,73
46,73
47,75
48,76
49,77
50,78
51,78
52,79
53,80
54,82
55,84
56,84
57,85
58,85
59,88
60,88
61,89
62,90
63,90
64,92
65,93
66,93
67,95
68,96
69,97
70,97
71,97
72,99
73,99
74,101
75,101
76,102
77,103
78,103
79,104
80,104
81,104
82,104
83,104
84,103
85,107
86,109
87,110
88,111
89,112
90,113
91,114
92,115
93,116
94,117
95,118
96,119
97,123
98,124
99,125
100,125
101,123
102,123
103,123
104,123
105,124
106,124
107,124
108,124
109,121
110,125
111,127
112,128
113,129
114,131
115,132
116,135
117,134
118,134
119,134
120,135
121,134
122,134
123,135
124,133
125,134
126,137
127,138
128,139
129,141
130,140
131,141
132,143
133,147
134,144
135,143
136,143
137,143
138,143
139,143
140,140
141,142
142,143
143,144
144,145
145,147
146,148
147,150
148,150
149,153
150,153
151,152
152,152
153,152
154,151
155,149
156,151
157,152
158,153
159,154
160,155
161,156
162,157
163,158
164,159
165,161
166,163
167,160
168,160
169,160
170,159
171,156
172,160
173,161
174,162
175,163
176,163
177,164
178,165
179,166
180,167
181,167
182,171
183,169
184,168
185,167
186,166
187,164
188,168
189,169
190,169
191,170
192,171
193,172
194,172
195,173
196,174
197,174
198,175
199,178
200,175
201,174
202,171
203,174
204,175
205,176
206,177
207,177
208,178
209,178
210,179
211,180
212,180
213,181
214,182
215,185
216,183
217,180
218,178
219,182
220,183
221,183
222,184
223,184
224,185
225,185
226,186
227,187
228,187
229,188
230,188
231,189
232,191
233,186
234,188
235,189
236,189
237,190
238,191
239,191
240,191
241,192
242,192
243,193
244,193
245,193
246,194
247,194
248,196
249,192
250,194
251,195
252,195
253,195
254,196
255,194
