0,0
1,0
2,0
3,3
4,5
5,8
6,11
7,14
8,16
9,18
10,21
11,23
12,25
13,27
14,29
15,31
16,32
17,34
18,36
19,38
20,39
21,41
22,43
23,47
24,49
25,50
26,51
27,51
28,51
29,51
30,52
31,53
32,52
33,52
34,53
35,56
36,56
37,60
38,62
39,63
40,64
41,65
42,66
43,67
44,68
45,69
46,70
47,72
48,73
49,74
50,75
51,76
52,77
53,78
54,79
55,80
56,80
57,81
58,82
59,83
60,84
61,85
62,86
63,87
64,88
65,89
66,90
67,91
68,91
69,92
70,93
71,94
72,95
73,96
74,97
75,98
76,99
77,100
78,100
79,101
80,101
81,102
82,103
83,103
84,104
85,104
86,104
87,104
88,103
89,104
90,107
91,109
92,110
93,111
94,112
95,113
96,114
97,115
98,116
99,117
100,118
101,122
102,121
103,120
104,120
105,120
106,121
107,121
108,121
109,121
110,120
111,119
112,123
113,124
114,126
115,127
116,128
117,129
118,134
119,131
120,131
121,131
122,131
123,131
124,131
125,131
126,128
127,131
128,133
129,134
130,135
131,137
132,138
133,139
134,143
135,142
136,141
137,140
138,140
139,140
140,140
141,138
142,138
143,141
144,142
145,144
146,145
147,145
148,147
149,148
150,149
151,152
152,150
153,149
154,149
155,149
156,148
157,145
158,149
159,150
160,151
161,152
162,153
163,154
164,155
165,156
166,156
167,159
168,159
169,157
170,157
171,157
172,154
173,155
174,157
175,158
176,159
177,160
178,161
179,162
180,162
181,163
182,164
183,165
184,168
185,165
186,165
187,164
188,161
189,164
190,165
191,166
192,167
193,168
194,168
195,169
196,170
197,171
198,171
199,172
200,175
201,174
202,172
203,172
204,168
205,172
206,173
207,174
208,174
209,175
210,175
211,176
212,177
213,177
214,178
215,178
216,179
217,182
218,179
219,176
220,178
221,179
222,180
223,181
224,181
225,182
226,182
227,183
228,183
229,184
230,184
231,185
232,185
233,188
234,184
235,183
236,186
237,186
238,187
239,187
240,188
241,188
242,189
243,189
244,189
245,190
246,190
247,191
248,191
249,193
250,192
251,192
252,192
253,193
254,193
255,193
