19 0
488 1000
500 2000
507 3001
458 4001
528 5002
456 6002
553 7003
466 8003
544 9004
477 10005
534 11005
482 12006
525 13006
488 14007
515 15007
494 16008
505 17008
500 18010
493 19010
508 20011
473 21011
517 22011
449 23012
527 24012
454 25013
538 26014
457 27015
550 28015
461 29016
551 30016
466 31016
547 32017
470 33018
541 34019
474 35019
537 36020
478 37020
531 38021
483 39021
524 40022
488 41023
516 42023
495 43024
502 44024
503 45025
486 46025
511 47026
468 48027
518 49028
449 50028
527 51028
453 52029
539 53029
458 54030
554 55030
462 56032
551 57032
466 58033
547 59033
470 60034
