13 0
284 1000
285 2000
297 3001
253 4001
313 5002
253 6002
331 7003
261 8003
321 9004
270 10005
313 11005
275 12006
306 13006
280 14007
297 15007
286 16008
288 17008
291 18010
278 19010
297 20011
264 21011
303 22011
248 23012
310 24012
249 25014
318 26014
253 27015
326 28015
256 29016
330 30016
260 31016
326 32017
263 33018
322 34019
267 35019
316 36020
272 37020
310 38021
275 39021
304 40022
281 41023
297 42023
285 43024
287 44024
292 45025
274 46025
299 47026
261 48027
304 49028
247 50028
312 51028
250 52029
320 53029
253 54030
331 55030
257 56032
329 57032
261 58033
324 59033
265 60034
