10
116 0
473 1000
474 2000
486 3001
470 4001
495 5002
465 6002
491 7003
470 8003
498 9005
472 10005
492 11005
476 12006
489 13006
477 14007
485 15007
480 16008
481 17009
482 18010
478 19010
484 20011
474 21011
487 22011
458 23012
492 24012
455 25014
487 26014
461 27015
499 28015
466 29016
500 30016
463 31016
499 32017
466 33018
492 34019
467 35019
494 36020
478 37020
495 38021
478 39021
487 40023
478 41023
485 42023
480 43024
480 44024
482 45025
470 46025
481 47026
463 48027
480 49028
457 50028
485 51028
456 52029
491 53029
460 54030
486 55030
456 56032
489 57032
456 58033
483 59033
458 60034
