12 0
268 1000
270 2000
280 3001
251 4001
292 5002
251 6002
305 7003
257 8003
298 9004
263 10005
292 11005
266 12006
287 13006
270 14007
281 15007
273 16008
275 17008
277 18010
268 19010
281 20011
258 21011
285 22011
247 23012
290 24012
248 25014
295 26014
251 27015
302 28015
253 29016
304 30016
256 31016
301 32017
259 33018
298 34019
262 35019
293 36020
265 37020
289 38021
267 39021
285 40022
270 41023
279 42023
274 43024
273 44024
278 45025
265 46025
282 47026
257 48027
286 49028
247 50028
292 51028
249 52029
297 53029
252 54030
305 55030
254 56032
303 57032
256 58033
300 59033
259 60034
