62 0
190 1000
190 2000
195 3001
186 4001
197 5002
187 6002
201 7003
189 8003
200 9005
191 10005
196 11005
191 12006
195 13006
192 14007
193 15007
193 16008
191 17008
194 18010
190 19010
195 20011
188 21011
197 22011
185 23012
197 24012
185 25014
197 26014
186 27015
199 28015
188 29016
199 30016
188 31016
196 32017
187 33018
195 34019
187 35019
195 36020
190 37020
194 38021
191 39021
192 40022
191 41023
191 42023
192 43024
190 44024
192 45025
188 46025
194 47026
186 48026
194 49028
184 50028
196 51028
184 52029
198 53029
184 54030
199 55030
186 56032
199 57032
187 58033
196 59033
187 60034
