 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,313.000,233.000,-1.000,-1.000,-15327164.000
2,1.000,2.000,328.000,229.000,2.003,1.001,-16768233.000
3,1.000,3.000,348.000,221.000,2.779,1.389,-15252165.000
4,1.000,4.000,367.000,210.000,2.832,1.416,-11504248.000
5,1.000,5.000,379.000,210.000,1.548,0.774,-12230341.000
6,1.000,6.000,404.000,202.000,3.386,1.693,-2099457.000
7,1.000,7.000,440.000,188.000,4.983,2.491,-2097488.000
8,1.000,8.000,462.000,181.000,2.978,1.489,-1245185.000
9,1.000,9.000,509.000,174.000,6.130,3.065,-5778743.000
10,1.000,10.000,544.000,165.000,4.662,2.331,-9855610.000
11,1.000,11.000,590.000,159.000,5.984,2.992,-13213362.000
12,1.000,12.000,624.000,166.000,4.478,2.239,-9263247.000
13,2.000,1.000,458.000,195.000,-1.000,-1.000,-16773120.000
14,2.000,2.000,459.000,192.000,0.408,0.204,-16775168.000
15,2.000,3.000,473.000,181.000,2.297,1.148,-14333148.000
16,2.000,4.000,486.000,178.000,1.721,0.861,-16774144.000
17,2.000,5.000,511.000,198.000,4.130,2.065,-12492761.000
18,2.000,6.000,534.000,170.000,4.674,2.337,-11568572.000
19,2.000,7.000,554.000,156.000,3.149,1.575,-15119579.000
20,2.000,8.000,606.000,180.000,7.388,3.694,-5386824.000
21,2.000,9.000,636.000,154.000,5.121,2.561,-14530776.000
