 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,12.000,335.000,255.000,-1.000,-1.000,-6767212.000
2,1.000,13.000,365.000,252.000,3.889,1.945,-393219.000
3,1.000,14.000,376.000,242.000,1.918,0.959,-5978945.000
4,1.000,15.000,387.000,236.000,1.616,0.808,-8149371.000
5,1.000,16.000,439.000,181.000,9.764,4.882,-13019329.000
6,1.000,17.000,438.000,179.000,0.288,0.144,-3216924.000
7,1.000,18.000,449.000,191.000,2.100,1.050,-9332377.000
8,1.000,19.000,465.000,202.000,2.505,1.252,-10187699.000
9,1.000,20.000,514.000,238.000,7.844,3.922,-4396875.000
10,1.000,21.000,510.000,245.000,1.040,0.520,-8539262.000
11,1.000,22.000,503.000,250.000,1.110,0.555,-13674452.000
12,1.000,23.000,489.000,289.000,5.345,2.673,-14068947.000
13,1.000,24.000,488.000,290.000,0.182,0.091,-13742288.000
14,1.000,25.000,488.000,309.000,2.451,1.226,-13807817.000
15,1.000,26.000,488.000,312.000,0.387,0.194,-13150665.000
16,1.000,27.000,493.000,334.000,2.910,1.455,-13150917.000
17,1.000,28.000,534.000,382.000,8.143,4.072,-2034731.000
18,1.000,29.000,524.000,379.000,1.347,0.673,-13541574.000
19,1.000,30.000,524.000,379.000,0.000,0.000,-4922683.000
20,1.000,31.000,523.000,379.000,0.129,0.064,-7882885.000
21,1.000,32.000,521.000,379.000,0.258,0.129,-2953000.000
22,2.000,12.000,484.000,198.000,-1.000,-1.000,-13871831.000
23,2.000,13.000,503.000,233.000,5.137,2.569,-4927572.000
24,2.000,14.000,506.000,272.000,5.046,2.523,-1901846.000
25,2.000,15.000,504.000,294.000,2.850,1.425,-2428439.000
26,2.000,16.000,524.000,308.000,3.149,1.575,-1837076.000
27,2.000,17.000,508.000,323.000,2.829,1.415,-4466995.000
28,2.000,18.000,475.000,340.000,4.789,2.394,-1574405.000
29,2.000,19.000,483.000,373.000,4.380,2.190,-2164751.000
30,2.000,20.000,508.000,401.000,4.842,2.421,-5124406.000
31,2.000,21.000,505.000,411.000,1.347,0.673,-3152160.000
32,2.000,22.000,538.000,404.000,4.352,2.176,-2626333.000
33,2.000,23.000,493.000,423.000,6.301,3.151,-12888245.000
34,2.000,24.000,456.000,432.000,4.912,2.456,-1903362.000
35,2.000,25.000,443.000,432.000,1.677,0.838,-10780312.000
36,2.000,26.000,423.000,438.000,2.694,1.347,-3613236.000
37,2.000,27.000,421.000,453.000,1.952,0.976,-2824739.000
38,2.000,28.000,413.000,476.000,3.141,1.571,-7232376.000
39,2.000,29.000,411.000,435.000,5.295,2.648,-7477361.000
40,2.000,30.000,429.000,463.000,4.294,2.147,-11638188.000
41,2.000,31.000,462.000,474.000,4.487,2.244,-14267337.000
