 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,369.000,218.000,-1.000,-1.000,-16115939.000
2,1.000,2.000,369.000,220.000,0.258,0.129,-16776960.000
3,1.000,3.000,369.000,220.000,0.000,0.000,-16775680.000
4,1.000,4.000,369.000,220.000,0.000,0.000,-16774144.000
5,1.000,5.000,364.000,247.000,3.542,1.771,-15260414.000
6,1.000,6.000,363.000,247.000,0.129,0.064,-12297401.000
7,1.000,7.000,363.000,247.000,0.000,0.000,-12231596.000
8,1.000,8.000,363.000,247.000,0.000,0.000,-13680333.000
9,1.000,9.000,363.000,247.000,0.000,0.000,-9925029.000
10,1.000,10.000,363.000,248.000,0.129,0.064,-10913203.000
11,1.000,11.000,363.000,248.000,0.000,0.000,-12560081.000
12,1.000,12.000,363.000,248.000,0.000,0.000,-12560344.000
13,1.000,13.000,363.000,248.000,0.000,0.000,-12167118.000
14,1.000,14.000,363.000,248.000,0.000,0.000,-13482954.000
15,1.000,15.000,364.000,242.000,0.785,0.392,-7689857.000
16,1.000,16.000,364.000,243.000,0.129,0.064,-5913966.000
17,1.000,17.000,364.000,246.000,0.387,0.194,-12496596.000
18,1.000,18.000,364.000,246.000,0.000,0.000,-12231379.000
19,1.000,19.000,364.000,246.000,0.000,0.000,-12431062.000
20,1.000,20.000,364.000,246.000,0.000,0.000,-13351119.000
21,1.000,21.000,370.000,246.000,0.774,0.387,-11375555.000
22,1.000,22.000,370.000,246.000,0.000,0.000,-10782646.000
23,1.000,23.000,370.000,247.000,0.129,0.064,-11374015.000
24,1.000,24.000,370.000,247.000,0.000,0.000,-10914234.000
25,1.000,25.000,358.000,252.000,1.677,0.838,-12755917.000
26,1.000,26.000,363.000,252.000,0.645,0.322,-12694228.000
27,1.000,27.000,349.000,248.000,1.878,0.939,-7955323.000
28,1.000,28.000,334.000,245.000,1.973,0.987,-13482703.000
29,1.000,29.000,333.000,242.000,0.408,0.204,-9601703.000
30,1.000,30.000,333.000,242.000,0.000,0.000,-10586278.000
31,1.000,31.000,333.000,242.000,0.000,0.000,-10060712.000
32,2.000,1.000,264.000,345.000,-1.000,-1.000,-16776442.000
33,2.000,2.000,264.000,351.000,0.774,0.387,-15127536.000
34,2.000,3.000,260.000,351.000,0.516,0.258,-10851711.000
35,2.000,4.000,249.000,351.000,1.419,0.710,-13610965.000
36,2.000,5.000,243.000,355.000,0.930,0.465,-7034973.000
37,2.000,6.000,243.000,351.000,0.516,0.258,-655363.000
38,2.000,7.000,244.000,346.000,0.658,0.329,-11441079.000
39,2.000,8.000,240.000,343.000,0.645,0.322,-12758714.000
40,2.000,9.000,230.000,310.000,4.448,2.224,-10386590.000
41,2.000,10.000,274.000,374.000,10.019,5.009,-3284770.000
42,2.000,11.000,326.000,377.000,6.719,3.360,-1379332.000
43,2.000,12.000,320.000,369.000,1.290,0.645,-12826074.000
44,2.000,13.000,318.000,372.000,0.465,0.233,-14142412.000
45,2.000,14.000,317.000,374.000,0.288,0.144,-12300730.000
46,2.000,15.000,277.000,327.000,7.962,3.981,-10388389.000
47,2.000,16.000,274.000,295.000,4.146,2.073,-10321576.000
48,2.000,17.000,276.000,286.000,1.189,0.595,-8677246.000
49,2.000,18.000,280.000,276.000,1.389,0.695,-13810387.000
50,2.000,19.000,267.000,269.000,1.905,0.952,-2494745.000
51,2.000,20.000,275.000,335.000,8.576,4.288,-6112364.000
52,2.000,21.000,295.000,360.000,4.130,2.065,-2232578.000
53,2.000,22.000,333.000,368.000,5.009,2.505,-4404046.000
54,2.000,23.000,342.000,363.000,1.328,0.664,-8283533.000
55,2.000,24.000,356.000,363.000,1.806,0.903,-4931179.000
56,2.000,25.000,356.000,363.000,0.000,0.000,-8154788.000
57,2.000,26.000,356.000,357.000,0.774,0.387,-13744602.000
58,2.000,27.000,371.000,343.000,2.647,1.323,-12433112.000
59,2.000,28.000,376.000,329.000,1.918,0.959,-12761308.000
60,2.000,29.000,365.000,329.000,1.419,0.710,-13350865.000
61,2.000,30.000,356.000,355.000,3.549,1.775,-13417169.000
62,2.000,31.000,356.000,340.000,1.935,0.968,-13417171.000
