 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,385.000,315.000,-1.000,-1.000,-15459014.000
2,1.000,2.000,385.000,308.000,0.903,0.452,-16175552.000
3,1.000,3.000,385.000,304.000,0.516,0.258,-16774656.000
4,1.000,4.000,385.000,305.000,0.129,0.064,-16771316.000
5,1.000,5.000,385.000,305.000,0.000,0.000,-14729472.000
6,1.000,6.000,385.000,305.000,0.000,0.000,-9268906.000
7,1.000,7.000,383.000,301.000,0.577,0.288,-9068938.000
8,1.000,8.000,380.000,294.000,0.982,0.491,-12556208.000
9,1.000,9.000,379.000,295.000,0.182,0.091,-13938372.000
10,1.000,10.000,377.000,297.000,0.365,0.182,-13413573.000
11,1.000,11.000,382.000,276.000,2.785,1.392,-5911903.000
12,1.000,12.000,395.000,270.000,1.847,0.923,-5320531.000
13,1.000,13.000,395.000,272.000,0.258,0.129,-6897763.000
14,1.000,14.000,395.000,276.000,0.516,0.258,-6766961.000
15,1.000,15.000,397.000,282.000,0.816,0.408,-11434137.000
16,1.000,16.000,397.000,283.000,0.129,0.064,-5845097.000
17,1.000,17.000,397.000,283.000,0.000,0.000,-2164513.000
18,1.000,18.000,393.000,283.000,0.516,0.258,-6175822.000
19,1.000,19.000,393.000,281.000,0.258,0.129,-1966907.000
20,1.000,20.000,393.000,281.000,0.000,0.000,-1900603.000
21,1.000,21.000,395.000,288.000,0.939,0.470,-2625300.000
22,1.000,22.000,400.000,293.000,0.912,0.456,-10252688.000
23,1.000,23.000,401.000,293.000,0.129,0.064,-8410998.000
24,1.000,24.000,405.000,293.000,0.516,0.258,-786454.000
25,1.000,25.000,408.000,296.000,0.547,0.274,-5054520.000
26,1.000,26.000,417.000,306.000,1.736,0.868,-9659789.000
27,1.000,27.000,417.000,307.000,0.129,0.064,-2228284.000
28,1.000,28.000,417.000,307.000,0.000,0.000,-3478068.000
29,1.000,29.000,417.000,307.000,0.000,0.000,-2424859.000
30,1.000,30.000,417.000,309.000,0.258,0.129,-4858687.000
31,1.000,31.000,418.000,310.000,0.182,0.091,-7687803.000
32,1.000,32.000,418.000,310.000,0.000,0.000,-9068427.000
33,2.000,1.000,447.000,299.000,-1.000,-1.000,-16773625.000
34,2.000,2.000,443.000,296.000,0.645,0.322,-16776704.000
35,2.000,3.000,443.000,296.000,0.000,0.000,-16775680.000
36,2.000,4.000,443.000,296.000,0.000,0.000,-16772857.000
37,2.000,5.000,443.000,300.000,0.516,0.258,-10518920.000
38,2.000,6.000,436.000,302.000,0.939,0.470,-5518404.000
39,2.000,7.000,432.000,306.000,0.730,0.365,-10581393.000
40,2.000,8.000,432.000,307.000,0.129,0.064,-13607879.000
41,2.000,9.000,432.000,309.000,0.258,0.129,-13873623.000
42,2.000,10.000,432.000,316.000,0.903,0.452,-4926267.000
43,2.000,11.000,432.000,316.000,0.000,0.000,-14134991.000
44,2.000,12.000,442.000,323.000,1.575,0.787,-8739189.000
45,2.000,13.000,457.000,323.000,1.935,0.968,-4202550.000
46,2.000,14.000,460.000,323.000,0.387,0.194,-11964100.000
47,2.000,15.000,463.000,335.000,1.596,0.798,-3282982.000
48,2.000,16.000,472.000,315.000,2.829,1.415,-6700410.000
49,2.000,17.000,471.000,308.000,0.912,0.456,-6767225.000
50,2.000,18.000,464.000,332.000,3.225,1.612,-3216677.000
51,2.000,19.000,464.000,337.000,0.645,0.322,-5714517.000
52,2.000,20.000,463.000,348.000,1.425,0.712,-4268846.000
53,2.000,21.000,463.000,358.000,1.290,0.645,-3544871.000
54,2.000,22.000,464.000,358.000,0.129,0.064,-3413788.000
55,2.000,23.000,483.000,360.000,2.465,1.232,-4071218.000
56,2.000,24.000,484.000,352.000,1.040,0.520,-5188947.000
57,2.000,25.000,487.000,352.000,0.387,0.194,-12160457.000
58,2.000,26.000,490.000,358.000,0.865,0.433,-5845582.000
59,2.000,27.000,488.000,364.000,0.816,0.408,-4007219.000
60,2.000,28.000,488.000,355.000,1.161,0.580,-4071742.000
61,2.000,29.000,494.000,346.000,1.395,0.698,-13083343.000
62,2.000,30.000,500.000,348.000,0.816,0.408,-5453162.000
63,2.000,31.000,470.000,355.000,3.974,1.987,-12425412.000
64,2.000,32.000,475.000,360.000,0.912,0.456,-6373711.000
