 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,322.000,279.000,-1.000,-1.000,-16776190.000
2,1.000,2.000,323.000,279.000,0.129,0.064,-16770304.000
3,1.000,3.000,325.000,256.000,2.978,1.489,-16705017.000
4,1.000,4.000,334.000,267.000,1.833,0.917,-8281768.000
5,1.000,5.000,326.000,258.000,1.553,0.777,-12755407.000
6,1.000,6.000,326.000,231.000,3.483,1.742,-14798562.000
7,1.000,7.000,318.000,227.000,1.154,0.577,-12891344.000
8,1.000,8.000,306.000,222.000,1.677,0.838,-14005958.000
9,1.000,9.000,320.000,222.000,1.806,0.903,-8608076.000
10,1.000,10.000,293.000,218.000,3.521,1.761,-14207180.000
11,1.000,11.000,291.000,213.000,0.695,0.347,-14137024.000
12,1.000,12.000,295.000,207.000,0.930,0.465,-16245220.000
13,1.000,13.000,306.000,209.000,1.442,0.721,-14201774.000
14,1.000,14.000,297.000,208.000,1.168,0.584,-14602189.000
15,1.000,15.000,292.000,208.000,0.645,0.322,-15587544.000
16,1.000,16.000,282.000,203.000,1.442,0.721,-15719387.000
17,1.000,17.000,274.000,198.000,1.217,0.608,-16175837.000
18,1.000,18.000,258.000,195.000,2.100,1.050,-15981799.000
19,1.000,19.000,249.000,195.000,1.161,0.580,-15720169.000
20,1.000,20.000,245.000,195.000,0.516,0.258,-15062237.000
21,1.000,21.000,224.000,198.000,2.737,1.368,-13743818.000
22,1.000,22.000,217.000,197.000,0.912,0.456,-14996694.000
23,1.000,23.000,209.000,203.000,1.290,0.645,-15913170.000
24,1.000,24.000,206.000,208.000,0.752,0.376,-16110295.000
25,1.000,25.000,206.000,210.000,0.258,0.129,-15912416.000
26,1.000,26.000,206.000,214.000,0.516,0.258,-15325160.000
27,1.000,27.000,205.000,212.000,0.288,0.144,-15650512.000
28,1.000,28.000,179.000,206.000,3.442,1.721,-15456710.000
29,1.000,29.000,177.000,217.000,1.442,0.721,-15584983.000
30,1.000,30.000,168.000,210.000,1.471,0.735,-15587542.000
31,1.000,31.000,156.000,217.000,1.792,0.896,-16044504.000
32,2.000,1.000,249.000,185.000,-1.000,-1.000,-15987451.000
33,2.000,2.000,249.000,187.000,0.258,0.129,-16775680.000
34,2.000,3.000,249.000,187.000,0.000,0.000,-16773368.000
35,2.000,4.000,244.000,180.000,1.110,0.555,-14008819.000
36,2.000,5.000,233.000,198.000,2.721,1.361,-6707322.000
37,2.000,6.000,225.000,190.000,1.459,0.730,-14465486.000
38,2.000,7.000,219.000,173.000,2.326,1.163,-7891612.000
39,2.000,8.000,211.000,171.000,1.064,0.532,-15193303.000
40,2.000,9.000,214.000,185.000,1.847,0.923,-15259098.000
41,2.000,10.000,207.000,193.000,1.371,0.686,-15647694.000
42,2.000,11.000,196.000,186.000,1.682,0.841,-16110816.000
43,2.000,12.000,175.000,195.000,2.947,1.474,-12427170.000
44,2.000,13.000,172.000,187.000,1.102,0.551,-10977160.000
45,2.000,14.000,166.000,193.000,1.095,0.547,-13608896.000
46,2.000,15.000,182.000,229.000,5.082,2.541,-12230092.000
47,2.000,16.000,159.000,227.000,2.978,1.489,-12298706.000
48,2.000,17.000,150.000,221.000,1.395,0.698,-15054011.000
49,2.000,18.000,154.000,241.000,2.631,1.316,-14403278.000
50,2.000,19.000,154.000,255.000,1.806,0.903,-15584980.000
51,2.000,20.000,129.000,263.000,3.386,1.693,-10919848.000
52,2.000,21.000,117.000,248.000,2.478,1.239,-15390676.000
53,2.000,22.000,109.000,272.000,3.263,1.632,-12626085.000
54,2.000,23.000,128.000,272.000,2.451,1.226,-12694729.000
55,2.000,24.000,102.000,259.000,3.750,1.875,-12497109.000
56,2.000,25.000,113.000,232.000,3.761,1.880,-14926540.000
57,2.000,26.000,158.000,282.000,8.678,4.339,-14927310.000
58,2.000,27.000,154.000,304.000,2.885,1.442,-5846336.000
59,2.000,28.000,146.000,316.000,1.860,0.930,-10847392.000
60,2.000,29.000,161.000,331.000,2.737,1.368,-14864856.000
61,2.000,30.000,168.000,344.000,1.905,0.952,-10056587.000
62,2.000,31.000,169.000,351.000,0.912,0.456,-7687253.000
