 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,308.000,232.000,-1.000,-1.000,-15527624.000
2,1.000,2.000,314.000,244.000,1.731,0.865,-16775168.000
3,1.000,3.000,317.000,262.000,2.354,1.177,-13747200.000
4,1.000,4.000,317.000,262.000,0.000,0.000,-10786029.000
5,1.000,5.000,317.000,262.000,0.000,0.000,-8155046.000
6,1.000,6.000,328.000,253.000,1.833,0.917,-11839160.000
7,1.000,7.000,328.000,253.000,0.000,0.000,-8812966.000
8,1.000,8.000,328.000,253.000,0.000,0.000,-13878212.000
9,1.000,9.000,328.000,253.000,0.000,0.000,-11245492.000
10,1.000,10.000,325.000,260.000,0.982,0.491,-10191271.000
11,1.000,11.000,327.000,260.000,0.258,0.129,-13347761.000
12,1.000,12.000,327.000,260.000,0.000,0.000,-14004418.000
13,1.000,13.000,325.000,254.000,0.816,0.408,-14991541.000
14,1.000,14.000,325.000,253.000,0.129,0.064,-14464423.000
15,1.000,15.000,325.000,253.000,0.000,0.000,-13676742.000
16,1.000,16.000,325.000,253.000,0.000,0.000,-13282720.000
17,1.000,17.000,325.000,253.000,0.000,0.000,-13609634.000
18,1.000,18.000,325.000,253.000,0.000,0.000,-13414563.000
19,1.000,19.000,325.000,246.000,0.903,0.452,-14993336.000
20,1.000,20.000,325.000,246.000,0.000,0.000,-13414052.000
21,1.000,21.000,325.000,246.000,0.000,0.000,-10517345.000
22,1.000,22.000,325.000,245.000,0.129,0.064,-7753521.000
23,1.000,23.000,325.000,245.000,0.000,0.000,-8412514.000
24,1.000,24.000,336.000,236.000,1.833,0.917,-14203579.000
25,1.000,25.000,336.000,236.000,0.000,0.000,-14598085.000
26,1.000,26.000,329.000,219.000,2.372,1.186,-15325144.000
27,1.000,27.000,329.000,219.000,0.000,0.000,-15456475.000
28,1.000,28.000,329.000,199.000,2.580,1.290,-14995425.000
29,1.000,29.000,326.000,187.000,1.596,0.798,-15127514.000
30,1.000,30.000,338.000,182.000,1.677,0.838,-8609406.000
31,1.000,31.000,338.000,172.000,1.290,0.645,-10586281.000
32,2.000,1.000,390.000,198.000,-1.000,-1.000,-16777216.000
33,2.000,2.000,394.000,200.000,0.577,0.288,-16776192.000
34,2.000,3.000,392.000,200.000,0.258,0.129,-16777216.000
35,2.000,4.000,377.000,194.000,2.084,1.042,-16776701.000
36,2.000,5.000,374.000,184.000,1.347,0.673,-15785968.000
37,2.000,6.000,371.000,174.000,1.347,0.673,-14338776.000
38,2.000,7.000,382.000,179.000,1.559,0.779,-14206928.000
39,2.000,8.000,340.000,160.000,5.947,2.973,-14334411.000
40,2.000,9.000,355.000,158.000,1.952,0.976,-14010052.000
41,2.000,10.000,374.000,173.000,3.123,1.561,-16308165.000
42,2.000,11.000,388.000,198.000,3.696,1.848,-16702953.000
43,2.000,12.000,389.000,222.000,3.099,1.549,-15456744.000
44,2.000,13.000,394.000,233.000,1.559,0.779,-6039833.000
45,2.000,14.000,389.000,229.000,0.826,0.413,-6238251.000
46,2.000,15.000,389.000,204.000,3.225,1.612,-16769250.000
47,2.000,16.000,389.000,174.000,3.870,1.935,-15583197.000
48,2.000,17.000,373.000,162.000,2.580,1.290,-14995928.000
49,2.000,18.000,343.000,146.000,4.386,2.193,-14465989.000
50,2.000,19.000,340.000,167.000,2.737,1.368,-15324881.000
51,2.000,20.000,322.000,169.000,2.336,1.168,-15259351.000
52,2.000,21.000,393.000,154.000,9.361,4.681,-10785417.000
53,2.000,22.000,394.000,166.000,1.553,0.777,-8611713.000
54,2.000,23.000,384.000,197.000,4.202,2.101,-15982561.000
55,2.000,24.000,402.000,208.000,2.721,1.361,-13015740.000
56,2.000,25.000,404.000,208.000,0.258,0.129,-16113385.000
57,2.000,26.000,407.000,218.000,1.347,0.673,-10187395.000
58,2.000,27.000,371.000,229.000,4.856,2.428,-15259347.000
59,2.000,28.000,349.000,243.000,3.364,1.682,-6371341.000
60,2.000,29.000,343.000,248.000,1.008,0.504,-14201020.000
61,2.000,30.000,334.000,266.000,2.596,1.298,-15387593.000
62,2.000,31.000,330.000,236.000,3.904,1.952,-12683156.000
