37 0
56 1000
53 2000
57 3001
55 4001
58 5002
54 6002
59 7003
53 8003
52 9004
55 10004
52 11004
56 12005
53 13005
57 14006
53 15007
58 16008
54 17008
60 18009
56 19009
53 20009
57 21010
53 22010
56 23011
55 24011
57 25012
53 26012
57 27014
53 28014
59 29015
55 30015
52 31015
56 32016
54 33016
58 34017
54 35017
59 36018
54 37018
57 38019
54 39020
58 40020
55 41021
53 42021
56 43022
54 44022
58 45023
54 46023
58 47024
53 48024
56 49025
53 50025
57 51026
54 52027
60 53027
56 54028
53 55028
57 56029
54 57029
56 58030
53 59030
57 60030
