59 0
81 1000
80 2000
82 3001
79 4001
83 5002
80 6002
84 7003
82 8003
79 9004
81 10004
80 11004
82 12005
80 13005
81 14006
79 15007
81 16008
80 17008
85 18009
80 19009
80 20009
81 21010
79 22010
81 23011
79 24011
82 25012
79 26012
83 27014
81 28014
85 29015
81 30015
80 31015
81 32016
79 33016
81 34017
79 35017
82 36018
80 37018
83 38019
81 39020
83 40020
80 41021
79 42021
81 43022
79 44022
82 45023
79 46023
82 47024
80 48024
83 49025
80 50025
82 51026
80 52027
82 53027
79 54028
77 55028
80 56029
79 57029
81 58030
79 59030
80 60030
79 61031
