122 0
121 1000
114 2000
113 3001
117 4001
116 5002
114 6002
118 7003
120 8004
120 9005
119 10005
119 11005
119 12006
121 13006
123 14007
123 15007
123 16009
122 17009
120 18010
120 19010
117 20011
114 21011
113 22011
112 23012
112 24013
111 25014
111 26014
111 27015
114 28015
104 29016
106 30016
108 31017
114 32018
114 33018
113 34019
113 35019
112 36020
110 37020
110 38021
109 39022
107 40023
108 41023
107 42023
109 43024
110 44024
118 45025
116 46026
117 47027
118 48027
119 49028
119 50028
119 51028
120 52029
119 53030
119 54031
119 55031
118 56032
119 57032
119 58033
119 59033
119 60034
