72 0
72 1000
73 2000
74 3001
74 4001
71 5002
70 6002
71 7003
72 8003
73 9004
72 10004
73 11004
71 12005
72 13005
73 14007
73 15007
74 16008
75 17008
75 18009
74 19009
72 20009
73 21010
73 22010
74 23011
74 24011
74 25013
73 26013
72 27014
72 28014
74 29015
76 30015
74 31015
73 32016
72 33016
73 34017
74 35017
75 36018
75 37019
75 38020
73 39020
72 40020
72 41021
73 42021
73 43022
73 44022
72 45023
70 46023
70 47024
70 48025
72 49026
73 50026
72 51026
71 52027
70 53027
70 54028
71 55028
71 56029
72 57029
71 58030
70 59031
70 60032
70 61032
70 62032
71 0
71 1000
72 2000
70 3001
70 4001
70 5002
70 6002
70 7003
71 8003
72 9004
72 10004
70 11004
69 12005
69 13005
70 14007
71 15007
72 16008
72 17008
72 18009
72 19009
73 20009
73 21010
74 22010
72 23011
71 24011
70 25013
70 26013
72 27014
72 28014
69 29015
68 30015
67 31015
68 32016
69 33016
69 34017
69 35017
69 36018
69 37019
69 38020
70 39020
70 40020
71 41021
71 42021
69 43022
69 44022
70 45023
71 46023
72 47024
72 48025
71 49026
70 50023
71 51023
72 52024
72 53025
71 54026
70 55023
71 56023
72 57024
72 58025
71 59026
71 60026
