33 0
32 1000
32 2000
32 3001
32 4001
31 5002
35 6002
39 7003
40 8003
41 9004
41 10004
41 11004
40 12005
38 13005
39 14007
40 15007
40 16008
38 17008
35 18009
32 19009
37 20009
33 21010
31 22010
32 23011
34 24011
36 25013
35 26013
35 27014
37 28014
37 29015
36 30015
36 31015
36 32016
36 33016
37 34017
33 35017
32 36018
35 37019
37 38020
38 39020
37 40020
37 41021
37 42021
37 43022
37 44022
37 45023
37 46023
37 47024
38 48025
38 49026
39 50026
39 51026
39 52027
39 53027
40 54028
37 55028
38 56029
39 57029
39 58030
29 59031
29 60032
