32 0
33 1000
32 2000
32 3001
32 4001
33 5002
32 6002
32 7003
31 8003
32 9004
32 10004
33 11004
33 12005
33 13005
33 14007
33 15007
32 16008
33 17008
32 18009
33 19009
32 20009
32 21010
33 22010
34 23011
32 24011
33 25013
33 26013
33 27014
33 28014
33 29015
32 30015
33 31015
33 32016
32 33016
32 34017
33 35017
33 36018
33 37019
33 38020
33 39020
33 40020
33 41021
32 42021
33 43022
32 44022
32 45023
33 46023
34 47024
33 48025
31 49026
33 50026
33 51026
33 52027
32 53027
32 54028
32 55028
34 56029
33 57029
33 58030
32 59031
33 60032
