40 0
41 1000
41 2000
40 3001
41 4001
41 5002
41 6002
40 7003
41 8003
41 9004
41 10004
41 11004
41 12005
42 13005
41 14007
41 15007
41 16008
41 17008
41 18009
41 19009
41 20009
42 21010
42 22010
41 23011
42 24011
42 25013
42 26013
42 27014
43 28014
43 29015
43 30015
43 31015
43 32016
43 33016
43 34017
42 35017
42 36018
42 37019
42 38020
41 39020
42 40020
42 41021
42 42021
42 43022
42 44022
41 45023
42 46023
42 47024
42 48025
42 49026
42 50026
42 51026
42 52027
42 53027
42 54028
42 55028
42 56029
42 57029
43 58030
42 59031
42 60032
