 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,486.000,306.000,-1.000,-1.000,-14010052.000
2,1.000,2.000,480.000,306.000,0.774,0.387,-16703990.000
3,1.000,3.000,480.000,306.000,0.000,0.000,-13347793.000
4,1.000,4.000,480.000,306.000,0.000,0.000,-8482698.000
5,1.000,5.000,480.000,306.000,0.000,0.000,-5783381.000
6,1.000,6.000,480.000,306.000,0.000,0.000,-6176841.000
7,1.000,7.000,480.000,306.000,0.000,0.000,-5651002.000
8,1.000,8.000,480.000,306.000,0.000,0.000,-5520194.000
9,1.000,9.000,478.000,293.000,1.697,0.848,-14405847.000
10,1.000,10.000,478.000,293.000,0.000,0.000,-14602462.000
11,1.000,11.000,478.000,293.000,0.000,0.000,-14142164.000
12,1.000,12.000,472.000,297.000,0.930,0.465,-10587310.000
13,1.000,13.000,472.000,298.000,0.129,0.064,-14406106.000
14,1.000,14.000,472.000,299.000,0.129,0.064,-14208730.000
15,1.000,15.000,472.000,301.000,0.258,0.129,-14339793.000
16,1.000,16.000,472.000,301.000,0.000,0.000,-14471387.000
17,1.000,17.000,472.000,302.000,0.129,0.064,-13352910.000
18,1.000,18.000,472.000,303.000,0.129,0.064,-13286614.000
19,1.000,19.000,472.000,303.000,0.000,0.000,-12826061.000
20,1.000,20.000,472.000,303.000,0.000,0.000,-12035532.000
21,1.000,21.000,472.000,303.000,0.000,0.000,-11970241.000
22,1.000,22.000,472.000,311.000,1.032,0.516,-9865386.000
23,1.000,23.000,472.000,312.000,0.129,0.064,-8942744.000
24,1.000,24.000,472.000,312.000,0.000,0.000,-13219530.000
25,1.000,25.000,489.000,293.000,3.289,1.644,-6047306.000
26,1.000,26.000,487.000,296.000,0.465,0.233,-6113108.000
27,1.000,27.000,480.000,296.000,0.903,0.452,-14274010.000
28,1.000,28.000,480.000,294.000,0.258,0.129,-14272980.000
29,1.000,29.000,485.000,293.000,0.658,0.329,-14141664.000
30,1.000,30.000,488.000,289.000,0.645,0.322,-9667237.000
31,1.000,31.000,488.000,289.000,0.000,0.000,-9469856.000
32,2.000,1.000,398.000,318.000,-1.000,-1.000,-16775168.000
33,2.000,2.000,400.000,318.000,0.258,0.129,-16774144.000
34,2.000,3.000,395.000,318.000,0.645,0.322,-16510720.000
35,2.000,4.000,395.000,318.000,0.000,0.000,-14341094.000
36,2.000,5.000,395.000,318.000,0.000,0.000,-13023953.000
37,2.000,6.000,395.000,318.000,0.000,0.000,-13022914.000
38,2.000,7.000,403.000,290.000,3.757,1.878,-13154515.000
39,2.000,8.000,412.000,275.000,2.257,1.128,-12954567.000
40,2.000,9.000,412.000,282.000,0.903,0.452,-13748697.000
41,2.000,10.000,406.000,279.000,0.865,0.433,-13813200.000
42,2.000,11.000,406.000,273.000,0.774,0.387,-14141911.000
43,2.000,12.000,406.000,265.000,1.032,0.516,-13285324.000
44,2.000,13.000,405.000,270.000,0.658,0.329,-13747915.000
45,2.000,14.000,405.000,274.000,0.516,0.258,-13747664.000
46,2.000,15.000,411.000,267.000,1.189,0.595,-12825802.000
47,2.000,16.000,416.000,262.000,0.912,0.456,-14142934.000
48,2.000,17.000,404.000,259.000,1.596,0.798,-13879762.000
49,2.000,18.000,430.000,277.000,4.079,2.040,-14734048.000
50,2.000,19.000,430.000,266.000,1.419,0.710,-14274520.000
51,2.000,20.000,422.000,263.000,1.102,0.551,-13220578.000
52,2.000,21.000,411.000,279.000,2.505,1.252,-13285837.000
53,2.000,22.000,411.000,288.000,1.161,0.580,-11313602.000
54,2.000,23.000,406.000,289.000,0.658,0.329,-13284033.000
55,2.000,24.000,406.000,291.000,0.258,0.129,-10654894.000
56,2.000,25.000,406.000,291.000,0.000,0.000,-8088728.000
57,2.000,26.000,418.000,290.000,1.553,0.777,-6243180.000
58,2.000,27.000,418.000,282.000,1.032,0.516,-13088976.000
59,2.000,28.000,418.000,283.000,0.129,0.064,-12959692.000
60,2.000,29.000,414.000,283.000,0.516,0.258,-11839156.000
61,2.000,30.000,410.000,283.000,0.516,0.258,-12826312.000
62,2.000,31.000,413.000,302.000,2.481,1.241,-6311779.000
