 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,318.000,121.000,-1.000,-1.000,-15330021.000
2,1.000,2.000,319.000,123.000,0.288,0.144,-11840923.000
3,1.000,3.000,313.000,123.000,0.774,0.387,-13676736.000
4,1.000,4.000,305.000,114.000,1.553,0.777,-16576768.000
5,1.000,5.000,298.000,114.000,0.903,0.452,-12494278.000
6,1.000,6.000,293.000,114.000,0.645,0.322,-12364222.000
7,1.000,7.000,293.000,114.000,0.000,0.000,-6968174.000
8,1.000,8.000,286.000,114.000,0.903,0.452,-8086144.000
9,1.000,9.000,285.000,114.000,0.129,0.064,-6770277.000
10,1.000,10.000,283.000,114.000,0.258,0.129,-6771038.000
11,1.000,11.000,282.000,113.000,0.182,0.091,-7100012.000
12,1.000,12.000,277.000,111.000,0.695,0.347,-8019073.000
13,1.000,13.000,277.000,109.000,0.258,0.129,-8086647.000
14,1.000,14.000,271.000,107.000,0.816,0.408,-11441851.000
15,1.000,15.000,266.000,104.000,0.752,0.376,-11376810.000
16,1.000,16.000,266.000,104.000,0.000,0.000,-10193063.000
17,1.000,17.000,269.000,104.000,0.387,0.194,-11837108.000
18,1.000,18.000,269.000,104.000,0.000,0.000,-11902901.000
19,1.000,19.000,269.000,104.000,0.000,0.000,-12362432.000
20,1.000,20.000,269.000,104.000,0.000,0.000,-12100028.000
21,1.000,21.000,269.000,104.000,0.000,0.000,-11903421.000
22,1.000,22.000,269.000,104.000,0.000,0.000,-12296896.000
23,1.000,23.000,269.000,105.000,0.129,0.064,-12494525.000
24,1.000,24.000,270.000,106.000,0.182,0.091,-10587562.000
25,1.000,25.000,271.000,106.000,0.129,0.064,-10191512.000
26,1.000,26.000,271.000,106.000,0.000,0.000,-9599635.000
27,1.000,27.000,272.000,106.000,0.129,0.064,-8022147.000
28,1.000,28.000,272.000,106.000,0.000,0.000,-6770797.000
29,1.000,29.000,261.000,106.000,1.419,0.710,-6442333.000
30,1.000,30.000,263.000,104.000,0.365,0.182,-6179163.000
31,1.000,31.000,263.000,104.000,0.000,0.000,-5981782.000
32,1.000,32.000,263.000,104.000,0.000,0.000,-5915476.000
33,2.000,1.000,198.000,42.000,-1.000,-1.000,-16776956.000
34,2.000,2.000,196.000,43.000,0.288,0.144,-15328212.000
35,2.000,3.000,196.000,40.000,0.387,0.194,-13811382.000
36,2.000,4.000,196.000,40.000,0.000,0.000,-12034469.000
37,2.000,5.000,196.000,42.000,0.258,0.129,-15454699.000
38,2.000,6.000,196.000,43.000,0.129,0.064,-12891079.000
39,2.000,7.000,196.000,45.000,0.258,0.129,-12299961.000
40,2.000,8.000,194.000,44.000,0.288,0.144,-12366262.000
41,2.000,9.000,194.000,39.000,0.645,0.322,-11706794.000
42,2.000,10.000,196.000,35.000,0.577,0.288,-5391203.000
43,2.000,11.000,202.000,35.000,0.774,0.387,-13153997.000
44,2.000,12.000,202.000,33.000,0.258,0.129,-11707069.000
45,2.000,13.000,202.000,31.000,0.258,0.129,-10786738.000
46,2.000,14.000,202.000,31.000,0.000,0.000,-11248572.000
47,2.000,15.000,186.000,34.000,2.100,1.050,-5062489.000
48,2.000,16.000,197.000,41.000,1.682,0.841,-12958150.000
49,2.000,17.000,165.000,62.000,4.938,2.469,-7948919.000
50,2.000,18.000,186.000,33.000,4.619,2.309,-6180717.000
51,2.000,19.000,203.000,41.000,2.424,1.212,-12958148.000
52,2.000,20.000,203.000,36.000,0.645,0.322,-13023179.000
53,2.000,21.000,178.000,36.000,3.225,1.612,-3877687.000
54,2.000,22.000,180.000,66.000,3.879,1.939,-7166056.000
55,2.000,23.000,190.000,46.000,2.885,1.442,-2104864.000
56,2.000,24.000,192.000,42.000,0.577,0.288,-5852496.000
57,2.000,25.000,192.000,42.000,0.000,0.000,-8745332.000
58,2.000,26.000,192.000,42.000,0.000,0.000,-12232117.000
59,2.000,27.000,192.000,39.000,0.387,0.194,-12102328.000
60,2.000,28.000,192.000,35.000,0.516,0.258,-4076093.000
61,2.000,29.000,192.000,34.000,0.129,0.064,-12564934.000
62,2.000,30.000,192.000,28.000,0.774,0.387,-12958663.000
63,2.000,31.000,176.000,24.000,2.128,1.064,-1247247.000
64,2.000,32.000,201.000,29.000,3.289,1.644,-12762315.000
