 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,530.000,116.000,-1.000,-1.000,-16513515.000
2,1.000,2.000,528.000,122.000,0.816,0.408,-11709076.000
3,1.000,3.000,529.000,122.000,0.129,0.064,-12033690.000
4,1.000,4.000,532.000,129.000,0.982,0.491,-16378875.000
5,1.000,5.000,532.000,130.000,0.129,0.064,-16446970.000
6,1.000,6.000,526.000,130.000,0.774,0.387,-4534839.000
7,1.000,7.000,526.000,130.000,0.000,0.000,-262145.000
8,1.000,8.000,526.000,130.000,0.000,0.000,-788236.000
9,1.000,9.000,526.000,130.000,0.000,0.000,-5197397.000
10,1.000,10.000,525.000,130.000,0.129,0.064,-11248284.000
11,1.000,11.000,534.000,149.000,2.712,1.356,-4734023.000
12,1.000,12.000,520.000,147.000,1.824,0.912,-327686.000
13,1.000,13.000,516.000,137.000,1.389,0.695,-1905955.000
14,1.000,14.000,513.000,136.000,0.408,0.204,-1578522.000
15,1.000,15.000,520.000,149.000,1.905,0.952,-11644083.000
16,1.000,16.000,514.000,153.000,0.930,0.465,-1314078.000
17,1.000,17.000,512.000,154.000,0.288,0.144,-459022.000
18,1.000,18.000,509.000,157.000,0.547,0.274,-196609.000
19,1.000,19.000,513.000,159.000,0.577,0.288,-19.000
20,1.000,20.000,518.000,168.000,1.328,0.664,-458760.000
21,1.000,21.000,513.000,168.000,0.645,0.322,-6711673.000
22,1.000,22.000,508.000,168.000,0.645,0.322,-6381673.000
23,1.000,23.000,507.000,171.000,0.408,0.204,-722186.000
24,1.000,24.000,515.000,180.000,1.553,0.777,-2430231.000
25,1.000,25.000,517.000,184.000,0.577,0.288,-1839123.000
26,1.000,26.000,517.000,184.000,0.000,0.000,-1115913.000
27,1.000,27.000,517.000,187.000,0.387,0.194,-196611.000
28,1.000,28.000,517.000,188.000,0.129,0.064,-1970193.000
29,1.000,29.000,517.000,187.000,0.129,0.064,-12302512.000
30,1.000,30.000,516.000,192.000,0.658,0.329,-4736337.000
31,1.000,31.000,516.000,197.000,0.645,0.322,-7628406.000
32,1.000,32.000,516.000,197.000,0.000,0.000,-12038842.000
33,2.000,1.000,621.000,74.000,-1.000,-1.000,-16117479.000
34,2.000,2.000,617.000,79.000,0.826,0.413,-15985392.000
35,2.000,3.000,608.000,79.000,1.161,0.580,-16777211.000
36,2.000,4.000,608.000,79.000,0.000,0.000,-16580608.000
37,2.000,5.000,608.000,79.000,0.000,0.000,-11179680.000
38,2.000,6.000,607.000,79.000,0.129,0.064,-11970746.000
39,2.000,7.000,605.000,80.000,0.288,0.144,-13613772.000
40,2.000,8.000,604.000,80.000,0.129,0.064,-13550027.000
41,2.000,9.000,602.000,81.000,0.288,0.144,-13419728.000
42,2.000,10.000,603.000,82.000,0.182,0.091,-13943503.000
43,2.000,11.000,603.000,84.000,0.258,0.129,-13747674.000
44,2.000,12.000,603.000,84.000,0.000,0.000,-3483950.000
45,2.000,13.000,591.000,85.000,1.553,0.777,-9009540.000
46,2.000,14.000,584.000,86.000,0.912,0.456,-13223883.000
47,2.000,15.000,584.000,86.000,0.000,0.000,-13681346.000
48,2.000,16.000,584.000,89.000,0.387,0.194,-5390148.000
49,2.000,17.000,579.000,93.000,0.826,0.413,-12036021.000
50,2.000,18.000,579.000,94.000,0.129,0.064,-14271690.000
51,2.000,19.000,578.000,94.000,0.129,0.064,-10322849.000
52,2.000,20.000,572.000,96.000,0.816,0.408,-13021373.000
53,2.000,21.000,570.000,98.000,0.365,0.182,-13154499.000
54,2.000,22.000,565.000,101.000,0.752,0.376,-13350849.000
55,2.000,23.000,562.000,102.000,0.408,0.204,-13815250.000
56,2.000,24.000,557.000,105.000,0.752,0.376,-13355218.000
57,2.000,25.000,556.000,105.000,0.129,0.064,-13944785.000
58,2.000,26.000,552.000,109.000,0.730,0.365,-13090249.000
59,2.000,27.000,551.000,107.000,0.288,0.144,-14075855.000
60,2.000,28.000,550.000,107.000,0.129,0.064,-13813451.000
61,2.000,29.000,549.000,107.000,0.129,0.064,-12695237.000
62,2.000,30.000,545.000,107.000,0.516,0.258,-7692394.000
63,2.000,31.000,543.000,107.000,0.258,0.129,-6245724.000
64,2.000,32.000,539.000,113.000,0.930,0.465,-13683154.000
