 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,402.000,371.000,-1.000,-1.000,-16776428.000
2,1.000,2.000,418.000,368.000,2.100,1.050,-15194308.000
3,1.000,3.000,446.000,347.000,4.515,2.258,-16511482.000
4,1.000,4.000,472.000,328.000,4.154,2.077,-15985641.000
5,1.000,5.000,487.000,321.000,2.135,1.068,-10457023.000
6,1.000,6.000,493.000,315.000,1.095,0.547,-6113869.000
7,1.000,7.000,509.000,302.000,2.659,1.330,-12035769.000
8,1.000,8.000,516.000,298.000,1.040,0.520,-12104371.000
9,1.000,9.000,528.000,288.000,2.015,1.008,-11116457.000
10,1.000,10.000,563.000,300.000,4.773,2.386,-3418907.000
11,1.000,11.000,564.000,300.000,0.129,0.064,-3748133.000
12,1.000,12.000,592.000,277.000,4.674,2.337,-10720438.000
13,1.000,13.000,617.000,253.000,4.471,2.235,-13815771.000
14,1.000,14.000,617.000,252.000,0.129,0.064,-13222086.000
15,1.000,15.000,609.000,238.000,2.080,1.040,-12959692.000
16,1.000,16.000,605.000,228.000,1.389,0.695,-5062713.000
17,1.000,17.000,592.000,208.000,3.077,1.539,-6377292.000
18,1.000,18.000,579.000,188.000,3.077,1.539,-4206374.000
19,1.000,19.000,586.000,148.000,5.238,2.619,-13421524.000
20,1.000,20.000,580.000,148.000,0.774,0.387,-7433070.000
21,1.000,21.000,562.000,130.000,3.284,1.642,-11576746.000
22,1.000,22.000,548.000,115.000,2.647,1.323,-12299969.000
23,1.000,23.000,530.000,95.000,3.471,1.736,-11246254.000
24,1.000,24.000,525.000,92.000,0.752,0.376,-7561582.000
25,1.000,25.000,519.000,54.000,4.963,2.481,-13289160.000
26,1.000,26.000,519.000,58.000,0.516,0.258,-11115703.000
27,1.000,27.000,503.000,58.000,2.064,1.032,-6640731.000
28,1.000,28.000,478.000,45.000,3.635,1.817,-13619164.000
29,1.000,29.000,469.000,43.000,1.189,0.595,-13222613.000
30,1.000,30.000,398.000,43.000,9.159,4.580,-11907271.000
31,1.000,31.000,400.000,43.000,0.258,0.129,-7167857.000
32,1.000,32.000,412.000,10.000,4.530,2.265,-10786478.000
33,2.000,1.000,560.000,289.000,-1.000,-1.000,-16315625.000
34,2.000,2.000,560.000,281.000,1.032,0.516,-16645632.000
35,2.000,3.000,582.000,260.000,3.923,1.962,-15852015.000
36,2.000,4.000,601.000,243.000,3.289,1.644,-16711423.000
37,2.000,5.000,581.000,219.000,4.030,2.015,-11773878.000
38,2.000,6.000,634.000,247.000,7.732,3.866,-11307692.000
39,2.000,7.000,635.000,235.000,1.553,0.777,-14012378.000
40,2.000,8.000,628.000,209.000,3.473,1.737,-13879250.000
41,2.000,9.000,620.000,190.000,2.659,1.330,-13684183.000
42,2.000,10.000,632.000,171.000,2.899,1.449,-13287628.000
43,2.000,11.000,573.000,159.000,7.767,3.883,-12104130.000
44,2.000,12.000,598.000,135.000,4.471,2.235,-11775183.000
45,2.000,13.000,584.000,107.000,4.038,2.019,-10919355.000
46,2.000,14.000,590.000,96.000,1.616,0.808,-13287123.000
47,2.000,15.000,559.000,85.000,4.243,2.122,-12103102.000
48,2.000,16.000,545.000,72.000,2.465,1.232,-13946325.000
49,2.000,17.000,525.000,93.000,3.741,1.870,-12956612.000
50,2.000,18.000,501.000,53.000,6.018,3.009,-13353939.000
51,2.000,19.000,483.000,48.000,2.410,1.205,-11575984.000
52,2.000,20.000,504.000,3.000,6.406,3.203,-11114933.000
