 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1.000,1.000,316.000,224.000,-1.000,-1.000,-16445181.000
2,1.000,2.000,326.000,225.000,1.296,0.648,-15711930.000
3,1.000,3.000,331.000,230.000,0.912,0.456,-16307441.000
4,1.000,4.000,331.000,231.000,0.129,0.064,-14068973.000
5,1.000,5.000,331.000,232.000,0.129,0.064,-11239632.000
6,1.000,6.000,331.000,232.000,0.000,0.000,-9199541.000
7,1.000,7.000,331.000,232.000,0.000,0.000,-8936375.000
8,1.000,8.000,333.000,232.000,0.258,0.129,-9134249.000
9,1.000,9.000,334.000,229.000,0.408,0.204,-10187172.000
10,1.000,10.000,334.000,228.000,0.129,0.064,-7493195.000
11,1.000,11.000,340.000,226.000,0.816,0.408,-9395368.000
12,1.000,12.000,353.000,239.000,2.372,1.186,-8670635.000
13,1.000,13.000,361.000,239.000,1.032,0.516,-8548214.000
14,1.000,14.000,361.000,235.000,0.516,0.258,-9597345.000
15,1.000,15.000,372.000,234.000,1.425,0.712,-11370957.000
16,1.000,16.000,382.000,233.000,1.296,0.648,-10650292.000
17,1.000,17.000,402.000,226.000,2.733,1.367,-11642282.000
18,1.000,18.000,457.000,224.000,7.100,3.550,-13086189.000
19,1.000,19.000,480.000,212.000,3.347,1.673,-12955840.000
20,1.000,20.000,497.000,189.000,3.689,1.845,-8480879.000
21,1.000,21.000,515.000,171.000,3.284,1.642,-4204599.000
22,1.000,22.000,529.000,149.000,3.364,1.682,-8415112.000
23,1.000,23.000,547.000,125.000,3.870,1.935,-9202316.000
24,1.000,24.000,572.000,114.000,3.523,1.762,-9729958.000
25,1.000,25.000,599.000,83.000,5.303,2.652,-9072264.000
26,1.000,26.000,627.000,33.000,7.392,3.696,-10058147.000
27,1.000,27.000,639.000,19.000,2.379,1.189,-7621231.000
28,2.000,1.000,473.000,233.000,-1.000,-1.000,-16776448.000
29,2.000,2.000,468.000,233.000,0.645,0.322,-16708594.000
30,2.000,3.000,472.000,233.000,0.516,0.258,-16442109.000
31,2.000,4.000,470.000,231.000,0.365,0.182,-14140155.000
32,2.000,5.000,470.000,225.000,0.774,0.387,-11375068.000
33,2.000,6.000,469.000,225.000,0.129,0.064,-11771105.000
34,2.000,7.000,467.000,222.000,0.465,0.233,-13810397.000
35,2.000,8.000,464.000,222.000,0.387,0.194,-14207965.000
36,2.000,9.000,464.000,221.000,0.129,0.064,-14140635.000
37,2.000,10.000,464.000,215.000,0.774,0.387,-14077658.000
38,2.000,11.000,463.000,213.000,0.288,0.144,-14602211.000
39,2.000,12.000,478.000,213.000,1.935,0.968,-14337509.000
40,2.000,13.000,488.000,213.000,1.290,0.645,-6304846.000
41,2.000,14.000,489.000,201.000,1.553,0.777,-7687562.000
42,2.000,15.000,489.000,199.000,0.258,0.129,-13874901.000
43,2.000,16.000,503.000,185.000,2.554,1.277,-10846368.000
44,2.000,17.000,515.000,170.000,2.478,1.239,-14865862.000
45,2.000,18.000,550.000,152.000,5.077,2.539,-11699130.000
46,2.000,19.000,560.000,109.000,5.695,2.848,-8808063.000
47,2.000,20.000,599.000,92.000,5.488,2.744,-5910597.000
48,2.000,21.000,618.000,88.000,2.505,1.252,-12098255.000
49,2.000,22.000,637.000,65.000,3.848,1.924,-11047885.000
50,2.000,23.000,630.000,21.000,5.747,2.874,-10518929.000
51,2.000,24.000,638.000,3.000,2.541,1.271,-10786221.000
