2

0   5

100 06

200 05

300 16

400 17

500 26

600 26

700 37

800 36

900 46

100046

110047

120057

130056

140067

150066

160077

170076

180086

190086

200085

210097

220096

230106

240106

250116

260116

270127

280127

290126

300136

310136

320147

330146

340156

350156

360166

370166

380186

390186

400186

410197

420196

430206

440208

450216

460216

470226

480226

490226

500237

510236

520245

530246

540257

550257

560266

570266

580277

590276

600277

