 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,267,195,-1.000,-1.000,-16776192
2,1,2,288,210,3.329,1.665,-16776699
3,1,3,283,204,1.008,0.504,-16774142
4,1,4,293,198,1.504,0.752,-15195638
5,1,5,293,192,0.774,0.387,-13814750
6,1,6,293,192,0.000,0.000,-4992896
7,1,7,303,188,1.389,0.695,-12758738
8,1,8,303,173,1.935,0.968,-13022906
9,1,9,309,173,0.774,0.387,-13547981
10,1,10,309,174,0.129,0.065,-7557006
11,1,11,320,158,2.505,1.252,-12495816
12,1,12,333,146,2.282,1.141,-13613754
13,1,13,340,139,1.277,0.639,-11703219
14,1,14,340,128,1.419,0.710,-11504594
15,1,15,348,128,1.032,0.516,-12164802
16,1,16,358,117,1.918,0.959,-11047396
17,1,17,365,111,1.189,0.595,-10196148
18,1,18,374,103,1.553,0.777,-11637937
19,1,19,385,92,2.007,1.003,-13351344
20,1,20,390,92,0.645,0.323,-13878215
21,1,21,387,92,0.387,0.194,-9996715
22,1,22,387,92,0.000,0.000,-11640734
23,1,23,387,92,0.000,0.000,-7559792
24,1,24,425,71,5.601,2.800,-13353696
25,1,25,425,71,0.000,0.000,-12036053
26,1,26,448,51,3.932,1.966,-10652321
27,1,27,448,51,0.000,0.000,-10389939
28,1,28,457,51,1.161,0.581,-10649505
29,1,29,470,44,1.905,0.952,-8484252
30,1,30,480,39,1.442,0.721,-10120868
31,1,31,490,36,1.347,0.673,-11775921
32,2,1,318,135,-1.000,-1.000,-16646139
33,2,2,325,130,1.110,0.555,-16774400
34,2,3,334,130,1.161,0.581,-16776704
35,2,4,328,114,2.204,1.102,-16642304
36,2,5,346,115,2.326,1.163,-11109579
37,2,6,346,115,0.000,0.000,-14078690
38,2,7,354,112,1.102,0.551,-11370680
39,2,8,365,129,2.612,1.306,-13945821
40,2,9,358,103,3.473,1.737,-14732505
41,2,10,373,97,2.084,1.042,-14341610
42,2,11,374,79,2.326,1.163,-14276069
43,2,12,385,72,1.682,0.841,-14668519
44,2,13,407,79,2.978,1.489,-12032472
45,2,14,394,64,2.561,1.280,-14077658
46,2,15,421,62,3.493,1.746,-13286638
47,2,16,413,46,2.308,1.154,-13415118
48,2,17,431,50,2.379,1.189,-13881570
49,2,18,429,39,1.442,0.721,-13749210
50,2,19,435,32,1.189,0.595,-13356509
51,2,20,434,30,0.288,0.144,-13944819
52,2,21,406,22,3.757,1.878,-14472420
53,2,22,447,55,6.789,3.395,-14406384
54,2,23,467,36,3.559,1.779,-14537968
55,2,24,486,24,2.899,1.449,-14472167
56,2,25,502,19,2.162,1.081,-14539241
57,2,26,523,13,2.817,1.409,-14343912
58,2,27,537,9,1.878,0.939,-14340064
59,2,28,541,7,0.577,0.288,-14470645
