 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,176,302,-1.000,-1.000,-16709631
2,1,2,161,300,1.952,0.976,-16776960
3,1,3,161,298,0.258,0.129,-16776448
4,1,4,122,303,5.072,2.536,-16578810
5,1,5,127,296,1.110,0.555,-13154268
6,1,6,115,327,4.288,2.144,-13882334
7,1,7,106,335,1.553,0.777,-12302530
8,1,8,106,350,1.935,0.968,-13684434
9,1,9,106,350,0.000,0.000,-13092557
10,1,10,117,376,3.642,1.821,-13157837
11,1,11,120,393,2.227,1.113,-12237761
12,1,12,120,393,0.000,0.000,-11841462
13,1,13,129,393,1.161,0.581,-7893103
14,1,14,147,401,2.541,1.271,-13421270
15,1,15,164,414,2.761,1.380,-12828872
16,1,16,180,420,2.204,1.102,-10723759
17,1,17,165,420,1.935,0.968,-9341843
18,1,18,165,419,0.129,0.065,-10658215
19,1,19,174,419,1.161,0.581,-11447732
20,1,20,174,417,0.258,0.129,-13158339
21,1,21,174,416,0.129,0.065,-11774905
22,1,22,180,416,0.774,0.387,-11315383
23,1,23,180,416,0.000,0.000,-10985136
24,1,24,180,416,0.000,0.000,-12696772
25,1,25,180,408,1.032,0.516,-9997190
26,1,26,180,408,0.000,0.000,-2627612
27,1,27,184,414,0.930,0.465,-12760996
28,1,28,178,430,2.204,1.102,-11246744
29,1,29,208,433,3.889,1.945,-13552848
30,1,30,217,434,1.168,0.584,-13551051
31,1,31,230,434,1.677,0.839,-14737633
32,1,32,228,439,0.695,0.347,-14474459
33,2,1,74,350,-1.000,-1.000,-16711421
34,2,2,71,366,2.100,1.050,-16580348
35,2,3,100,376,3.957,1.979,-16711421
36,2,4,99,398,2.841,1.420,-16579835
37,2,5,109,421,3.235,1.618,-15331308
38,2,6,131,426,2.910,1.455,-14341596
39,2,7,147,428,2.080,1.040,-11445942
40,2,8,157,415,2.116,1.058,-14669278
41,2,9,162,419,0.826,0.413,-14277084
42,2,10,174,419,1.548,0.774,-14145496
43,2,11,220,426,6.002,3.001,-11183548
44,2,12,230,421,1.442,0.721,-10391982
45,2,13,239,413,1.553,0.777,-14868710
46,2,14,249,431,2.656,1.328,-14343127
47,2,15,250,445,1.811,0.905,-14340306
48,2,16,272,448,2.864,1.432,-15392742
49,2,17,271,450,0.288,0.144,-14211038
50,2,18,272,435,1.939,0.970,-14670813
51,2,19,276,412,3.012,1.506,-14340565
52,2,20,269,397,2.135,1.068,-10916526
53,2,21,284,435,5.270,2.635,-14606049
54,2,22,303,429,2.570,1.285,-9075837
55,2,23,294,429,1.161,0.581,-15197925
56,2,24,242,471,8.623,4.311,-13091268
57,2,25,253,471,1.419,0.710,-14603476
58,2,26,288,471,4.515,2.258,-15918827
59,2,27,255,472,4.259,2.129,-15132391
60,2,28,240,476,2.003,1.001,-14867677
61,2,29,230,476,1.290,0.645,-13750487
62,2,30,230,476,0.000,0.000,-13749460
63,2,31,230,476,0.000,0.000,-13420494
64,2,32,230,476,0.000,0.000,-10985391
