 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,309,304,-1.000,-1.000,-16711421
2,1,2,309,301,0.387,0.194,-16776192
3,1,3,309,301,0.000,0.000,-16774911
4,1,4,306,303,0.465,0.233,-15789290
5,1,5,304,306,0.465,0.233,-14469095
6,1,6,304,303,0.387,0.194,-13416131
7,1,7,305,301,0.288,0.144,-13156794
8,1,8,312,297,1.040,0.520,-10125217
9,1,9,305,292,1.110,0.555,-14136772
10,1,10,300,288,0.826,0.413,-14205887
11,1,11,298,288,0.258,0.129,-14795441
12,1,12,288,278,1.824,0.912,-14531265
13,1,13,290,283,0.695,0.347,-14141119
14,1,14,293,287,0.645,0.323,-8015225
15,1,15,293,286,0.129,0.065,-6967638
16,1,16,293,284,0.258,0.129,-11174557
17,1,17,293,284,0.000,0.000,-11373227
18,1,18,293,284,0.000,0.000,-11440552
19,1,19,293,284,0.000,0.000,-11177127
20,1,20,293,284,0.000,0.000,-10453943
21,1,21,293,284,0.000,0.000,-7820397
22,1,22,293,284,0.000,0.000,-7552871
23,1,23,293,284,0.000,0.000,-8872806
24,1,24,293,284,0.000,0.000,-9529483
25,1,25,293,284,0.000,0.000,-10647687
26,1,26,293,284,0.000,0.000,-10450816
27,1,27,293,284,0.000,0.000,-10582907
28,1,28,293,284,0.000,0.000,-13610949
29,1,29,293,284,0.000,0.000,-14204868
30,1,30,293,284,0.000,0.000,-12952509
31,1,31,293,284,0.000,0.000,-8016244
32,2,1,260,187,-1.000,-1.000,-16645632
33,2,2,260,189,0.258,0.129,-16775418
34,2,3,260,188,0.129,0.065,-16775424
35,2,4,260,184,0.516,0.258,-16312064
36,2,5,260,184,0.000,0.000,-13943529
37,2,6,268,185,1.040,0.520,-13811943
38,2,7,281,187,1.697,0.848,-13747668
39,2,8,285,187,0.516,0.258,-14077134
40,2,9,286,175,1.553,0.777,-14074313
41,2,10,286,175,0.000,0.000,-14008771
42,2,11,287,175,0.129,0.065,-14270413
43,2,12,293,175,0.774,0.387,-14202567
44,2,13,276,194,3.289,1.644,-13612733
45,2,14,274,187,0.939,0.470,-14468309
46,2,15,288,187,1.806,0.903,-14463691
47,2,16,303,196,2.257,1.128,-14534623
48,2,17,289,193,1.847,0.923,-14795975
49,2,18,283,186,1.189,0.595,-14398915
50,2,19,292,192,1.395,0.698,-14141135
51,2,20,305,192,1.677,0.839,-14071502
52,2,21,299,192,0.774,0.387,-14403527
53,2,22,309,196,1.389,0.695,-14995413
54,2,23,303,189,1.189,0.595,-15385808
55,2,24,297,188,0.785,0.392,-15122638
56,2,25,304,197,1.471,0.735,-15321306
57,2,26,304,197,0.000,0.000,-14666702
58,2,27,311,210,1.905,0.952,-14929095
59,2,28,313,210,0.258,0.129,-13940417
60,2,29,300,201,2.040,1.020,-14798545
61,2,30,299,187,1.811,0.905,-13739202
62,2,31,303,201,1.878,0.939,-14534353
