 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,290,221,-1.000,-1.000,-15789543
2,1,2,296,219,0.816,0.408,-15984877
3,1,3,299,215,0.645,0.323,-16774400
4,1,4,305,212,0.865,0.433,-13748444
5,1,5,315,212,1.290,0.645,-12694452
6,1,6,310,212,0.645,0.323,-10454441
7,1,7,312,215,0.465,0.233,-7230864
8,1,8,314,211,0.577,0.288,-9729645
9,1,9,309,216,0.912,0.456,-10843787
10,1,10,308,215,0.182,0.091,-10450567
11,1,11,314,214,0.785,0.392,-12227746
12,1,12,312,216,0.365,0.182,-12032402
13,1,13,314,210,0.816,0.408,-13148826
14,1,14,310,207,0.645,0.323,-14003892
15,1,15,310,207,0.000,0.000,-14462139
16,1,16,310,209,0.258,0.129,-13805471
17,1,17,312,209,0.258,0.129,-14338235
18,1,18,314,209,0.258,0.129,-14859440
19,1,19,315,212,0.408,0.204,-12226190
20,1,20,322,216,1.040,0.520,-15321270
21,1,21,326,222,0.930,0.465,-12097463
22,1,22,331,229,1.110,0.555,-11240071
23,1,23,333,235,0.816,0.408,-9068916
24,1,24,336,227,1.102,0.551,-14926273
25,1,25,336,234,0.903,0.452,-14921914
26,1,26,336,234,0.000,0.000,-14269623
27,1,27,336,237,0.387,0.194,-14070439
28,1,28,334,241,0.577,0.288,-14200756
29,1,29,334,249,1.032,0.516,-13348270
30,1,30,325,255,1.395,0.698,-15453404
31,1,31,320,271,2.162,1.081,-13280183
32,2,1,338,283,-1.000,-1.000,-16774863
33,2,2,338,276,0.903,0.452,-16638181
34,2,3,338,274,0.258,0.129,-13940682
35,2,4,329,276,1.189,0.595,-13740995
36,2,5,334,286,1.442,0.721,-12302217
37,2,6,339,278,1.217,0.608,-9928091
38,2,7,336,284,0.865,0.433,-10580587
39,2,8,332,284,0.516,0.258,-11173492
40,2,9,332,264,2.580,1.290,-9724516
41,2,10,334,284,2.593,1.296,-10510148
42,2,11,334,276,1.032,0.516,-12618662
43,2,12,328,286,1.504,0.752,-10513065
44,2,13,316,293,1.792,0.896,-11701640
45,2,14,312,293,0.516,0.258,-11374229
46,2,15,319,294,0.912,0.456,-12166306
47,2,16,319,295,0.129,0.065,-12552885
48,2,17,319,295,0.000,0.000,-11040937
49,2,18,318,298,0.408,0.204,-12884896
50,2,19,317,302,0.532,0.266,-14397349
51,2,20,307,276,3.594,1.797,-10319256
52,2,21,295,281,1.677,0.839,-10842798
53,2,22,286,281,1.161,0.581,-8148062
54,2,23,277,281,1.161,0.581,-8672608
55,2,24,274,280,0.408,0.204,-10577790
56,2,25,264,272,1.652,0.826,-11630719
57,2,26,260,272,0.516,0.258,-13600385
58,2,27,255,271,0.658,0.329,-12818846
59,2,28,247,271,1.032,0.516,-8279639
60,2,29,245,271,0.258,0.129,-12624809
61,2,30,236,273,1.189,0.595,-12755119
62,2,31,232,273,0.516,0.258,-13944267
