 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,341,230,-1.000,-1.000,-16777216
2,1,2,326,221,2.257,1.128,-16376306
3,1,3,326,210,1.419,0.710,-16775936
4,1,4,332,208,0.816,0.408,-16775680
5,1,5,314,192,3.107,1.553,-15259113
6,1,6,269,165,6.770,3.385,-13152182
7,1,7,282,165,1.677,0.839,-12889534
8,1,8,282,126,5.031,2.516,-13348809
9,1,9,269,122,1.755,0.877,-8745357
10,1,10,306,100,5.553,2.776,-12889025
11,1,11,305,74,3.356,1.678,-13151681
12,1,12,322,81,2.372,1.186,-10062749
13,1,13,322,64,2.193,1.097,-12561326
14,1,14,354,49,4.559,2.280,-11312314
15,1,15,384,26,4.876,2.438,-12169160
16,1,16,381,16,1.347,0.673,-3417638
17,2,1,262,76,-1.000,-1.000,-16777216
18,2,2,286,68,3.263,1.632,-16776704
19,2,3,293,68,0.903,0.452,-16711424
20,2,4,308,64,2.003,1.001,-16775936
21,2,5,308,62,0.258,0.129,-14668527
22,2,6,330,37,4.296,2.148,-15063528
23,2,7,358,28,3.794,1.897,-14734309
24,2,8,369,25,1.471,0.735,-14667489
25,2,9,390,25,2.709,1.355,-14009577
26,2,10,413,5,3.932,1.966,-14533599
27,2,11,413,1,0.516,0.258,-14206685
28,2,12,425,1,1.548,0.774,-14668525
