 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,250,349,-1.000,-1.000,-16711680
2,1,2,235,344,2.040,1.020,-16777211
3,1,3,229,336,1.290,0.645,-16776446
4,1,4,229,338,0.258,0.129,-15657706
5,1,5,229,340,0.258,0.129,-13750477
6,1,6,229,340,0.000,0.000,-14011341
7,1,7,229,340,0.000,0.000,-14143438
8,1,8,225,335,0.826,0.413,-14011089
9,1,9,216,335,1.161,0.581,-14928834
10,1,10,216,334,0.129,0.065,-15585493
11,1,11,216,334,0.000,0.000,-15061970
12,1,12,213,331,0.547,0.274,-15060946
13,1,13,207,298,4.327,2.163,-13284019
14,1,14,207,282,2.064,1.032,-14856630
15,1,15,208,282,0.129,0.065,-14858151
16,1,16,208,281,0.129,0.065,-13939647
17,1,17,214,262,2.570,1.285,-15519941
18,1,18,220,257,1.008,0.504,-14728118
19,1,19,220,257,0.000,0.000,-14730164
20,1,20,219,257,0.129,0.065,-14529472
21,1,21,215,259,0.577,0.288,-11836335
22,1,22,215,259,0.000,0.000,-11964073
23,1,23,221,252,1.189,0.595,-13216676
24,1,24,221,256,0.516,0.258,-15058890
25,1,25,220,256,0.129,0.065,-14863554
26,1,26,217,256,0.387,0.194,-12689580
27,1,27,217,256,0.000,0.000,-11441837
28,1,28,217,256,0.000,0.000,-10715790
29,1,29,217,256,0.000,0.000,-11573150
30,1,30,217,256,0.000,0.000,-12293525
31,1,31,217,256,0.000,0.000,-11178138
32,2,1,207,256,-1.000,-1.000,-16776960
33,2,2,213,245,1.616,0.808,-16776957
34,2,3,213,245,0.000,0.000,-16642556
35,2,4,213,245,0.000,0.000,-12358604
36,2,5,216,254,1.224,0.612,-13290975
37,2,6,224,252,1.064,0.532,-14340306
38,2,7,226,243,1.189,0.595,-13742805
39,2,8,227,245,0.288,0.144,-14931154
40,2,9,221,238,1.189,0.595,-13614776
41,2,10,228,234,1.040,0.520,-15520981
42,2,11,232,224,1.389,0.695,-15193548
43,2,12,236,214,1.389,0.695,-14529751
44,2,13,250,223,2.147,1.073,-14337734
45,2,14,254,213,1.389,0.695,-15062486
46,2,15,247,201,1.792,0.896,-15520215
47,2,16,260,213,2.282,1.141,-15324889
48,2,17,269,202,1.833,0.917,-15719126
49,2,18,278,197,1.328,0.664,-14730962
50,2,19,285,212,2.135,1.068,-14993121
51,2,20,285,218,0.774,0.387,-14926558
52,2,21,284,208,1.296,0.648,-15324889
53,2,22,284,193,1.935,0.968,-14985672
54,2,23,284,194,0.129,0.065,-15849435
55,2,24,284,200,0.774,0.387,-15653084
56,2,25,288,222,2.885,1.442,-15650524
57,2,26,288,224,0.258,0.129,-14269660
58,2,27,287,230,0.785,0.392,-14731481
59,2,28,284,224,0.865,0.433,-15587801
60,2,29,284,210,1.806,0.903,-15454675
61,2,30,282,201,1.189,0.595,-15187404
62,2,31,282,201,0.000,0.000,-15520994
