 ,Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,1,430,42,-1.000,-1.000,-15854055
2,1,2,438,56,2.080,1.040,-16777216
3,1,3,442,55,0.532,0.266,-16776699
4,1,4,436,55,0.774,0.387,-16708864
5,1,5,420,55,2.064,1.032,-15395573
6,1,6,448,67,3.930,1.965,-13353183
7,1,7,448,62,0.645,0.323,-15394033
8,1,8,442,29,4.327,2.163,-15000045
9,1,9,443,52,2.970,1.485,-14804463
10,1,10,423,52,2.580,1.290,-11643856
11,1,11,419,59,1.040,0.520,-14011867
12,1,12,418,54,0.658,0.329,-13747927
13,1,13,418,76,2.838,1.419,-7301015
14,1,14,451,62,4.624,2.312,-14668255
15,1,15,468,75,2.761,1.380,-14406107
16,1,16,482,92,2.841,1.420,-14078173
17,1,17,482,91,0.129,0.065,-12958142
18,1,18,480,89,0.365,0.182,-7760511
19,1,19,498,85,2.379,1.189,-11512246
20,1,20,507,82,1.224,0.612,-13353167
21,1,21,507,97,1.935,0.968,-11511735
22,1,22,518,90,1.682,0.841,-13616844
23,1,23,520,104,1.824,0.912,-11774138
24,1,24,525,85,2.534,1.267,-11640732
25,1,25,532,107,2.978,1.489,-11117486
26,1,26,542,98,1.736,0.868,-14472402
27,1,27,532,116,2.656,1.328,-11577261
28,1,28,526,99,2.326,1.163,-1312777
29,1,29,538,99,1.548,0.774,-1313292
30,1,30,587,125,7.156,3.578,-13223380
31,1,31,606,133,2.659,1.330,-13486034
32,1,32,619,129,1.755,0.877,-5919338
33,2,1,411,155,-1.000,-1.000,-16777216
34,2,2,432,158,2.737,1.368,-16777216
35,2,3,449,175,3.101,1.551,-16776704
36,2,4,443,181,1.095,0.547,-16776960
37,2,5,436,161,2.733,1.367,-16577278
38,2,6,441,141,2.659,1.330,-13551845
39,2,7,441,128,1.677,0.839,-13750748
40,2,8,444,78,6.462,3.231,-12959694
41,2,9,466,168,11.952,5.976,-14736869
42,2,10,503,45,16.569,8.285,-15064553
43,2,11,524,18,4.412,2.206,-12828104
44,2,12,531,100,10.616,5.308,-15065584
45,2,13,565,99,4.388,2.194,-15066346
46,2,14,580,90,2.257,1.128,-15526135
47,2,15,612,143,7.987,3.993,-12630992
48,2,16,634,140,2.864,1.432,-13287374
49,2,17,627,134,1.189,0.595,-15592683
50,2,18,637,129,1.442,0.721,-14999013
51,2,19,632,102,3.542,1.771,-15195110
52,2,20,626,77,3.317,1.658,-15198695
53,2,21,625,77,0.129,0.065,-14602975
54,2,22,637,77,1.548,0.774,-14671078
55,2,23,636,58,2.454,1.227,-6510174
56,2,24,636,43,1.935,0.968,-6905697
57,2,25,636,35,1.032,0.516,-6706778
58,2,26,625,190,20.045,10.023,-14671840
59,2,27,624,146,5.677,2.839,-14537693
60,2,28,638,79,8.830,4.415,-15326947
61,2,29,628,39,5.319,2.659,-15460078
62,2,30,581,39,6.063,3.032,-15458024
63,2,31,565,19,3.304,1.652,-14473950
64,2,32,561,7,1.632,0.816,-13750486
