0

0   0

100 00

200 00

300 10

400 10

500 20

600 20

700 30

800 30

900 40

100040

110040

120050

130050

140060

150060

160070

170070

180081

190080

200081

210090

220091

230100

240100

250110

260110

270120

280120

290120

300130

310130

320140

330140

340150

350150

360160

370160

380180

390180

400180

410191

420190

430201

440200

450210

460210

470221

480220

490221

500230

510230

520240

530240

540250

550250

560260

570260

580270

590270

600270

610281

620281

630290

640290

650301

