1

0   0

100 00

200 01

300 10

400 10

500 20

600 21

700 31

800 31

900 41

100040

110041

120051

130051

140062

150061

160071

170071

180082

190081

200082

210091

220093

230101

240101

250111

260111

270122

280121

290122

300131

310131

320141

330141

340152

350152

360160

370161

380180

390182

400182

410191

420191

430202

440201

450212

460212

470222

480221

490221

500232

510232

520242

530241

540252

550252

560262

570262

580271

590272

600273
