1

01

100 02

200 02

300 11

400 11

500 22

600 22

700 31

800 32

900 42

100042

110041

120052

130051

140062

150062

160072

170072

180082

190082

200082

210092

220092

230102

240103

250112

260112

270122

280122

290122

300132

310133

320142

330142

340153

350152

360163

370163

380183

390183

400182

410193

420192

430203

440203

450212

460213

470223

480223

490223

500233

510233

520243

530242

540253

550253

560263

570263

580273

590273

600273
