0
0   0

100 01

200 02

300 14

400 14

500 23

600 23

700 35

800 33

900 44

100044

110043

120054

130051

140064

150064

160074

170075

180084

190085

200084

210095

220095

230104

240104

250115

260114

270124

280124

290123

300134

310136

320145

330145

340153

350155

360164

370164

380174

390175

400174

410184

420185

430194

440194

450214

460215

470225

480224

490225

500235

510234

520245

530244

540254

550254

560264

570264

580275

590275

600274

610285

