2

0   1

100 02

200 02

300 12

400 12

500 23

600 21

700 34

800 31

900 43

100041

110040

120052

130051

140061

150061

160071

170072

180080

190081

200082

210092

220091

230102

240102

250111

260112

270121

280122

290122

300132

310132

320141

330142

340151

350152

360162

370161

380171

390172

400172

410181

420182

430192

440190

450211

460212

470222

480222

490222

500232

510232

520243

530241

540252

550251

560262

570262

580272

590271

600272
